t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
18536740,953,0.9556,-0.1411,-0.1992,42.7246,-34.3018,-20.3857,464,918,0
18541734,954,0.9570,-0.1514,-0.1865,40.7104,-34.5459,-19.7144,491,950,0
18546735,955,0.9395,-0.1729,-0.1719,37.4146,-32.2876,-18.7988,493,907,0
18551737,956,0.9321,-0.1836,-0.1772,33.5693,-29.2969,-18.4937,491,901,0
18556736,957,0.9419,-0.1973,-0.2163,31.6772,-27.0386,-18.3105,463,818,0
18561740,958,0.9424,-0.2168,-0.2344,31.4941,-26.0010,-18.1885,483,821,0
18566734,959,0.9419,-0.2202,-0.2236,33.6304,-27.0386,-17.0898,485,882,0
18571734,960,0.9341,-0.2212,-0.2251,38.7573,-28.1982,-15.0757,476,907,0
18576741,961,0.9282,-0.2280,-0.2368,42.6025,-28.3813,-12.8784,476,916,0
18581740,962,0.9214,-0.2197,-0.2427,42.7856,-28.0151,-10.6812,474,934,0
18586737,963,0.9194,-0.2065,-0.2598,40.1611,-27.8931,-8.5449,485,896,0
18591734,964,0.9170,-0.1934,-0.2749,35.4614,-28.3813,-6.2866,492,878,0
18596740,965,0.9087,-0.1670,-0.2720,31.0669,-29.4189,-4.5166,481,907,0
18601735,966,0.8965,-0.1396,-0.2627,29.0527,-30.4565,-3.4180,464,895,0
18606734,967,0.9062,-0.1270,-0.2480,29.4800,-31.1890,-3.1738,464,936,0
18611735,968,0.9121,-0.1069,-0.2339,30.7007,-31.9214,-2.9297,468,963,0
18616734,969,0.9141,-0.0850,-0.2051,32.6538,-33.2642,-3.4180,470,897,0
18621736,970,0.9233,-0.0840,-0.1797,34.8511,-33.6304,-5.3711,471,903,0
18626736,971,0.9136,-0.0957,-0.1460,34.7290,-32.4097,-6.6528,476,867,0
18631737,972,0.9229,-0.0991,-0.1323,32.1045,-30.0293,-7.0190,477,905,0
18636740,973,0.9219,-0.0869,-0.1548,28.6255,-27.6489,-6.9580,483,873,0
18641739,974,0.9189,-0.0918,-0.1885,27.7710,-26.9165,-7.7515,465,906,0
18646736,975,0.8843,-0.1079,-0.2031,28.3203,-27.0996,-8.1787,465,931,0
18651736,976,0.9292,-0.1406,-0.2051,28.2593,-26.4282,-7.1411,465,934,0
18656735,977,0.9536,-0.1509,-0.2090,26.4893,-27.2827,-7.8735,465,933,0
18661735,978,0.9419,-0.1641,-0.2236,25.4517,-28.3203,-6.6528,492,907,0
18666739,979,0.9185,-0.1660,-0.2310,22.4609,-28.1982,-5.9204,473,831,0
18671741,980,0.9150,-0.1514,-0.2319,20.1416,-28.3813,-5.2490,482,810,0
18676736,981,0.9326,-0.1475,-0.2339,19.4702,-28.0762,-5.5542,488,879,0
18681741,982,0.9395,-0.1396,-0.2212,19.4702,-28.1372,-6.7749,472,896,0
18686747,983,0.9155,-0.1162,-0.1978,21.3013,-27.8931,-7.8125,475,905,0
18691738,984,0.9087,-0.1099,-0.1606,24.2920,-26.5503,-9.3384,477,875,0
18696740,985,0.9302,-0.1260,-0.1196,25.0854,-23.5596,-10.3760,509,868,0
18701733,986,0.9375,-0.1348,-0.1016,22.8882,-20.0806,-10.5591,464,948,0
18706741,987,0.9209,-0.1362,-0.1143,19.5312,-17.2119,-10.0708,483,898,0
18711736,988,0.9204,-0.1372,-0.1470,16.1743,-14.4653,-9.4604,473,855,0
18716733,989,0.9312,-0.1426,-0.1875,13.4277,-12.9395,-8.6060,464,974,0
18721739,990,0.9302,-0.1538,-0.2075,12.1460,-13.6719,-7.7515,471,901,0
18726733,991,0.9189,-0.1636,-0.2021,11.8408,-14.7705,-6.5308,471,933,0
18731734,992,0.9277,-0.1753,-0.1909,11.7798,-15.0757,-5.4932,464,888,0
18736737,993,0.9287,-0.1855,-0.1860,10.9253,-15.3198,-4.3945,481,887,0
18741733,994,0.9268,-0.1855,-0.1890,10.0708,-15.5640,-3.8452,465,922,0
18746739,995,0.9326,-0.1772,-0.1953,9.8877,-15.8081,-3.5400,465,904,0
18751738,996,0.9321,-0.1675,-0.1963,11.0474,-16.9678,-3.4790,464,923,0
18756738,997,0.9272,-0.1631,-0.1851,13.3667,-18.9819,-3.2349,491,899,0
18761739,998,0.9360,-0.1597,-0.1587,14.8315,-20.5078,-2.6245,466,896,0
18766741,999,0.9473,-0.1641,-0.1323,14.4653,-21.0571,-1.7700,492,937,0
18771738,1000,0.9399,-0.1665,-0.1152,12.0850,-20.5078,-1.0376,487,894,0
18776739,1001,0.8608,-0.1523,-0.0986,9.1553,-19.8975,-0.1221,476,887,0
18781738,1002,0.9326,-0.1758,-0.0957,7.0190,-18.5547,1.3428,477,849,0
18786738,1003,1.0205,-0.1841,-0.1050,1.4038,-16.1133,1.7090,487,849,0
18791739,1004,1.0059,-0.1816,-0.1338,-0.3052,-16.4185,3.8452,478,872,0
18796741,1005,0.9727,-0.1875,-0.1592,0.9766,-19.2871,4.5776,490,848,0
18801736,1006,0.9434,-0.1934,-0.1660,2.8076,-22.2168,5.3101,492,878,0
18806736,1007,0.9390,-0.1987,-0.1567,4.3335,-23.6816,6.1646,483,871,0
18811738,1008,0.9224,-0.2007,-0.1460,5.6763,-25.0854,6.8359,464,891,0
18816733,1009,0.8843,-0.2002,-0.1353,7.4463,-26.4893,7.9346,480,925,0
18821737,1010,0.9497,-0.2090,-0.1455,8.0566,-26.6113,8.1787,469,870,0
18826739,1011,0.9873,-0.2012,-0.1616,5.8594,-27.5879,8.2397,470,886,0
18831736,1012,0.9878,-0.1899,-0.1685,3.7842,-29.5410,8.4229,475,843,0
18836738,1013,0.9907,-0.1821,-0.1465,2.9297,-31.5552,7.0801,481,900,0
18841740,1014,0.9834,-0.1851,-0.1050,4.3945,-32.6538,5.1270,482,894,0
18846742,1015,0.9707,-0.1973,-0.0615,7.3242,-32.8979,4.2114,465,908,0
18851760,1016,0.9678,-0.2070,-0.0327,9.2163,-32.0435,3.7231,464,916,0
18856736,1017,0.9707,-0.2046,-0.0366,9.3384,-30.0293,3.2349,465,883,0
18861739,1018,0.9585,-0.2036,-0.0522,8.9722,-28.1982,2.8076,492,909,0
18866734,1019,0.9116,-0.2007,-0.0610,8.6670,-27.1606,2.8076,489,890,0
18871733,1020,0.9731,-0.2275,-0.0791,8.1177,-26.4282,3.1738,463,837,0
18876736,1021,1.0176,-0.2383,-0.1045,4.9438,-26.9165,2.3804,472,819,0
18881736,1022,1.0073,-0.2412,-0.1313,3.6011,-29.4189,3.0518,490,858,0
18886738,1023,0.9917,-0.2397,-0.1621,2.1973,-32.2876,4.2725,475,889,0
18891736,1024,0.9766,-0.2324,-0.1768,0.3052,-36.8042,5.3711,480,882,0
18896734,1025,0.9561,-0.2319,-0.1724,-1.7700,-42.2974,5.6763,491,872,0
18901740,1026,0.9438,-0.2393,-0.1680,-4.2114,-46.8750,6.1646,497,885,0
18906735,1027,0.9077,-0.2354,-0.1582,-7.3853,-50.5981,7.2632,464,864,0
18911741,1028,0.9053,-0.2261,-0.1475,-10.1318,-53.8940,8.4229,482,879,0
18916734,1029,0.9893,-0.2061,-0.1401,-13.1226,-56.6406,9.2773,464,817,0
18921741,1030,1.0132,-0.1841,-0.1040,-15.7471,-60.0586,11.7187,464,944,0
18926739,1031,0.9961,-0.1851,-0.0488,-17.0288,-63.4766,13.6108,480,976,0
18931739,1032,0.9541,-0.1875,0.0000,-17.7002,-65.2466,14.8315,464,937,0
18936741,1033,0.9395,-0.1997,0.0303,-17.3950,-64.9414,15.5029,468,844,0
18941736,1034,0.9580,-0.2070,0.0352,-16.9067,-63.9648,16.1133,466,892,0
18946737,1035,0.9678,-0.2056,0.0176,-15.9912,-63.5986,17.1509,482,918,0
18951741,1036,0.9668,-0.1953,0.0034,-12.5122,-65.3687,18.5547,465,893,0
18956735,1037,0.9785,-0.1719,0.0093,-5.7983,-69.3359,18.6157,465,938,0
18961734,1038,0.9673,-0.1694,0.0410,2.5024,-72.1436,19.5923,465,921,0
18966736,1039,0.9575,-0.1768,0.0728,6.8970,-71.8994,20.6299,491,918,0
18971736,1040,0.9727,-0.1455,0.0957,7.8735,-69.7632,20.7520,466,896,0
18976734,1041,1.0015,-0.1182,0.1094,8.7280,-66.7725,19.1040,492,927,0
18981742,1042,0.9932,-0.1104,0.1289,8.3618,-63.9648,17.3340,463,787,0
18986733,1043,0.9829,-0.1099,0.1387,7.4463,-60.4248,15.5640,477,826,0
18991734,1044,0.9893,-0.1162,0.1304,7.5684,-57.5561,13.6719,490,877,0
18996741,1045,0.9995,-0.1089,0.1309,9.0942,-56.0303,12.9395,475,877,0
19001742,1046,1.0229,-0.0918,0.1372,11.5356,-54.8706,11.7187,476,916,0
19006733,1047,1.0171,-0.0791,0.1514,14.5874,-53.9551,9.8267,481,927,0
19011740,1048,1.0073,-0.0903,0.1611,16.9067,-52.6733,7.6294,488,874,0
19016739,1049,1.0132,-0.0972,0.1694,16.6016,-51.1475,6.2256,492,899,0
19021735,1050,1.0088,-0.1079,0.1626,15.5029,-50.5981,6.2866,483,879,0
19026735,1051,1.0015,-0.1172,0.1440,14.2212,-50.1709,6.5918,469,827,0
19031739,1052,0.9966,-0.1133,0.1357,14.5264,-49.1943,5.9204,475,951,0
19036737,1053,1.0244,-0.1138,0.1392,16.6626,-48.7671,4.3335,473,898,0
19041736,1054,1.0288,-0.1211,0.1509,18.5547,-49.0112,3.2959,476,886,0
19046736,1055,1.0112,-0.1304,0.1699,19.2871,-49.1943,3.4180,481,846,0
19051733,1056,1.0083,-0.1338,0.1875,18.1885,-48.3398,3.6011,464,886,0
19056736,1057,1.0103,-0.1235,0.1934,15.8081,-46.6919,3.7842,482,905,0
19061742,1058,1.0073,-0.1177,0.1885,13.1836,-44.8608,3.7231,465,903,0
19066739,1059,1.0000,-0.1157,0.1733,10.6201,-43.1519,3.2959,464,934,0
19071741,1060,0.9902,-0.1235,0.1592,9.2773,-41.6260,2.8687,464,930,0
19076735,1061,0.9824,-0.1377,0.1504,8.8501,-40.4053,2.4414,464,920,0
19081738,1062,0.9907,-0.1426,0.1396,8.9722,-40.8936,1.9531,484,910,0
19086739,1063,0.9932,-0.1362,0.1406,10.0098,-43.0908,1.6479,463,783,0
19091734,1064,0.9854,-0.1274,0.1509,10.9863,-44.5557,1.8921,483,902,0
19096740,1065,0.9790,-0.1216,0.1670,11.5356,-45.5322,1.8311,481,874,0
19101740,1066,0.9941,-0.1230,0.1855,13.1836,-47.4853,1.0376,487,905,0
19106734,1067,1.0083,-0.1284,0.1948,15.9912,-50.2319,0.0610,479,907,0
19111740,1068,0.9946,-0.1343,0.2383,18.1274,-51.7578,0.8545,471,908,0
19116737,1069,0.9844,-0.1348,0.3008,18.8599,-50.3540,1.8311,491,901,0
19121739,1070,0.9907,-0.1284,0.3340,18.6768,-46.6309,2.0752,482,903,0
19126742,1071,0.9917,-0.1309,0.3296,17.1509,-41.6870,1.9531,464,816,0
19131733,1072,0.9854,-0.1450,0.2969,14.0381,-37.0483,2.1973,474,921,0
19136737,1073,0.9766,-0.1475,0.2476,10.9863,-34.7290,2.9297,466,911,0
19141738,1074,0.9707,-0.1348,0.2021,10.2539,-34.7900,3.2959,468,889,0
19146741,1075,0.9614,-0.1333,0.1709,11.6577,-36.0107,3.1128,470,915,0
19151733,1076,0.9663,-0.1338,0.1592,13.4888,-37.8418,2.5635,471,885,0
19156733,1077,0.9370,-0.1353,0.1426,16.7847,-42.6636,0.7935,483,880,0
19161740,1078,0.9199,-0.1396,0.1450,17.2119,-44.7998,-0.0610,464,895,0
19166755,1079,0.9097,-0.1406,0.1460,17.3950,-46.9360,-0.9766,464,904,0
19171734,1080,0.8989,-0.1357,0.1465,18.3105,-48.4009,-2.1973,465,923,0
19176736,1081,0.8989,-0.1274,0.1445,19.7754,-50.2930,-3.6621,493,899,0
19181741,1082,0.8872,-0.1147,0.1455,21.3623,-52.3071,-5.2490,487,935,0
19186741,1083,0.8672,-0.1260,0.1582,23.6206,-53.4058,-7.4463,493,944,0
19191736,1084,0.8486,-0.1377,0.1504,26.7944,-54.6265,-10.2539,470,857,0
19196736,1085,0.8374,-0.1367,0.1328,29.6631,-56.2744,-12.8784,484,877,0
19201741,1086,0.8179,-0.1221,0.1216,32.6538,-58.2275,-15.5029,490,934,0
19206740,1087,0.8237,-0.1035,0.1133,37.9028,-60.8520,-19.5312,472,919,0
19211739,1088,0.8506,-0.1191,0.1230,45.7764,-64.0259,-24.5972,480,946,0
19216738,1089,0.8423,-0.1733,0.1836,53.8330,-67.0166,-28.0762,487,935,0
19221733,1090,0.8193,-0.2393,0.2666,60.3638,-68.8477,-30.3345,491,887,0
19226737,1091,0.8096,-0.2749,0.3193,64.0869,-69.0308,-30.3955,482,887,0
19231736,1092,0.8105,-0.2798,0.3252,64.6973,-67.0166,-28.8086,464,899,0
19236741,1093,0.8125,-0.2871,0.3071,62.5610,-64.9414,-26.6724,468,932,0
19241738,1094,0.8140,-0.3066,0.2920,57.9224,-63.2324,-23.8037,465,978,0
19246740,1095,0.8057,-0.3271,0.2720,52.3682,-61.7676,-20.0806,474,915,0
19251738,1096,0.7979,-0.3330,0.2476,45.7764,-60.5469,-16.2964,477,905,0
19256733,1097,0.7852,-0.3315,0.2261,39.9170,-60.3638,-13.3667,464,894,0
19261739,1098,0.7725,-0.3384,0.2012,37.0483,-61.3403,-10.8032,482,896,0
19266736,1099,0.7627,-0.3413,0.1729,35.7056,-62.9272,-8.4839,465,924,0
19271739,1100,0.7559,-0.3442,0.1304,35.0952,-65.3076,-6.2866,465,931,0
19276740,1101,0.7510,-0.3462,0.0840,35.2173,-68.7256,-3.3569,465,897,0
19281741,1102,0.7334,-0.3418,0.0596,37.1094,-74.0356,-0.3662,491,890,0
19286736,1103,0.7295,-0.3364,0.0508,41.0767,-81.1157,1.5259,492,886,0
19291737,1104,0.7261,-0.3540,0.0493,45.4712,-90.2710,3.1738,492,927,0
19296738,1105,0.7246,-0.3730,0.0537,47.7295,-99.7925,5.2490,463,852,0
19301740,1106,0.8564,-0.3789,0.0405,49.3774,-108.2153,8.4229,488,859,0
19306735,1107,0.7251,-0.3159,0.0781,48.2788,-111.9995,15.8691,471,915,0
19311742,1108,0.5796,-0.3096,0.1523,53.5889,-123.3520,17.2729,487,904,0
19316752,1109,0.6748,-0.2930,0.1816,55.1147,-129.8828,16.2964,480,915,0
19321734,1110,0.7300,-0.2847,0.2139,54.2603,-132.8735,16.9067,477,942,0
19326739,1111,0.6816,-0.3120,0.2861,54.8096,-133.8501,16.9067,503,913,0
19331740,1112,0.6782,-0.3237,0.3442,52.8564,-133.3618,17.8223,471,883,0
19336734,1113,0.6807,-0.3086,0.3501,48.4619,-132.5073,20.7520,464,912,0
19341737,1114,0.6865,-0.2690,0.3208,45.8984,-134.5215,25.6348,467,911,0
19346740,1115,0.6943,-0.2524,0.3096,46.1426,-138.6108,29.6631,467,965,0
19351741,1116,0.6924,-0.2646,0.3403,45.7153,-141.9067,32.4097,471,910,0
19356738,1117,0.6807,-0.2842,0.3799,42.9687,-145.6299,35.6445,476,906,0
19361733,1118,0.6509,-0.2900,0.3921,37.9028,-149.9634,40.5884,464,895,0
19366741,1119,0.6309,-0.2900,0.3809,30.0293,-151.9165,46.2036,482,916,0
19371736,1120,0.6309,-0.2686,0.3564,19.6533,-152.5879,50.7202,465,894,0
19376751,1121,0.6533,-0.2476,0.3237,10.6201,-153.6255,53.1006,465,942,0
19381739,1122,0.6523,-0.2437,0.2734,5.6152,-155.5176,54.4434,465,949,0
19386738,1123,0.6372,-0.2461,0.2271,2.8076,-160.4614,55.7251,464,910,0
19391742,1124,0.6177,-0.2412,0.2134,2.0142,-168.9453,57.9834,464,929,0
19396734,1125,0.5991,-0.2402,0.2085,3.2349,-177.8564,60.7910,492,937,0
19401737,1126,0.5874,-0.2339,0.2114,3.6621,-186.5234,62.9272,477,826,0
19406737,1127,0.5596,-0.2139,0.2212,3.7231,-195.6177,64.3311,485,916,0
19411740,1128,0.5449,-0.1792,0.2427,4.9438,-204.6509,64.3311,474,902,0
19416736,1129,0.5591,-0.1167,0.2944,7.3853,-214.5386,64.0259,472,900,0
19421739,1130,0.5664,-0.0449,0.3823,9.8267,-224.4263,65.1245,485,921,0
19426739,1131,0.5532,0.0029,0.5010,11.6577,-231.6284,66.9556,491,910,0
19431737,1132,0.5312,0.0444,0.6440,11.3525,-235.9619,67.3218,491,889,0
19436733,1133,0.5249,0.0630,0.8018,10.1318,-235.7788,64.7583,482,951,0
19441736,1134,0.4980,0.0483,0.9473,7.8735,-230.8960,62.6221,464,912,0
19446735,1135,0.5005,0.0366,1.0645,3.2349,-223.3276,60.1807,465,936,0
19451740,1136,0.5288,-0.0132,1.1479,-2.5635,-213.3789,56.5796,468,892,0
19456733,1137,0.5547,-0.0776,1.1826,-12.4512,-199.7070,53.0395,466,938,0
19461739,1138,0.5469,-0.1216,1.1934,-26.2451,-186.5234,53.2837,480,956,0
19466739,1139,0.5586,-0.1333,1.1636,-42.1753,-173.4619,55.5420,479,885,0
19471742,1140,0.5542,-0.1138,1.0664,-54.3213,-160.8887,59.6313,482,911,0
19476736,1141,0.5503,-0.1123,0.9360,-58.1665,-151.9165,64.2700,464,957,0
19481739,1142,0.5601,-0.0996,0.8286,-55.9692,-151.0620,68.3594,464,921,0
19486737,1143,0.5332,-0.0845,0.7578,-49.6826,-157.6538,71.7163,464,913,0
19491735,1144,0.5122,-0.0796,0.7305,-41.2598,-164.1235,72.2046,491,952,0
19496739,1145,0.5063,-0.0625,0.7334,-32.5317,-168.1518,71.1670,476,919,0
19501737,1146,0.4878,-0.0312,0.7646,-22.3389,-171.6919,69.5801,492,945,0
19506740,1147,0.4829,0.0317,0.8228,-11.2915,-175.1709,67.9932,477,837,0
19511742,1148,0.4546,0.1084,0.9092,1.1597,-178.1006,64.6362,481,874,0
19516736,1149,0.4541,0.1543,0.9995,12.3291,-176.7578,59.5093,483,894,0
19521742,1150,0.4756,0.1880,1.0737,18.4326,-171.9971,54.3823,475,931,0
19526739,1151,0.4604,0.2036,1.1313,19.6533,-164.1846,50.4761,481,944,0
19531734,1152,0.4434,0.1753,1.1587,18.0054,-152.3438,46.5088,488,892,0
19536739,1153,0.4517,0.1328,1.1606,13.6719,-141.1743,43.5791,472,915,0
19541734,1154,0.4253,0.0918,1.1411,8.7891,-131.1035,42.2974,483,941,0
19546733,1155,0.4692,0.0391,1.0972,5.1270,-121.2158,41.3818,467,926,0
19551736,1156,0.4282,0.0273,1.0337,4.5776,-117.9199,42.6636,477,976,0
19556735,1157,0.4238,0.0161,0.9946,6.1035,-115.8447,43.2129,464,911,0
19561736,1158,0.4038,0.0132,0.9907,10.3149,-117.3706,42.6025,469,913,0
19566736,1159,0.3931,0.0029,0.9995,16.2354,-119.1406,42.3584,476,904,0
19571740,1160,0.3911,0.0186,0.9995,21.2402,-121.3989,42.1143,483,924,0
19576736,1161,0.3989,0.0449,0.9971,26.7944,-124.3896,41.7480,465,959,0
19581738,1162,0.3887,0.0791,1.0117,31.3110,-126.0376,41.2598,464,931,0
19586737,1163,0.3872,0.1221,1.0498,34.7900,-126.4038,40.2222,464,926,0
19591737,1164,0.3740,0.1787,1.1157,37.1094,-126.2817,39.2456,492,948,0
19596738,1165,0.3677,0.2178,1.1904,36.7432,-122.6196,36.8652,470,920,0
19601739,1166,0.3604,0.2212,1.2539,33.9355,-115.7837,33.5083,492,918,0
19606737,1167,0.3408,0.1870,1.3008,26.9165,-105.2856,30.8838,488,822,0
19611739,1168,0.3315,0.1543,1.3071,15.3809,-93.2617,30.3345,480,837,0
19616734,1169,0.3193,0.1514,1.2656,4.5166,-83.4961,31.6162,491,924,0
19621748,1170,0.3306,0.1377,1.1826,-3.7231,-77.9419,32.5317,476,911,0
19626736,1171,0.3374,0.1509,1.0981,-10.4370,-76.6602,34.3018,473,898,0
19631735,1172,0.3188,0.1631,1.0415,-14.0381,-77.3315,36.0107,489,876,0
19636735,1173,0.2949,0.1597,1.0044,-12.8174,-78.6743,35.4004,470,906,0
19641737,1174,0.2949,0.1299,0.9907,-8.9111,-79.9561,34.4238,483,895,0
19646738,1175,0.2969,0.1055,1.0122,-6.7139,-82.7637,31.3721,478,895,0
19651741,1176,0.3013,0.1084,1.0283,-3.6621,-86.5478,28.6255,481,942,0
19656734,1177,0.3149,0.1328,1.0200,-1.4648,-89.3555,27.7100,464,924,0
19661739,1178,0.2944,0.1567,1.0239,-1.4038,-91.3696,26.6724,474,935,0
19666740,1179,0.2637,0.1929,1.0347,-2.7466,-92.2851,25.5737,476,864,0
19671741,1180,0.2500,0.2324,1.0479,-4.5776,-92.2851,23.9868,473,890,0
19676734,1181,0.2622,0.2666,1.0581,-7.8735,-90.5762,21.7285,483,892,0
19681736,1182,0.2471,0.2891,1.0796,-12.7563,-88.1958,19.5923,464,912,0
19686747,1183,0.2344,0.2715,1.1172,-17.3340,-85.2661,17.1509,465,940,0
19691739,1184,0.2446,0.2485,1.1431,-19.8364,-83.9844,14.2822,464,908,0
19696738,1185,0.2417,0.2017,1.1562,-19.4092,-82.3364,11.5356,492,953,0
19701736,1186,0.2437,0.1431,1.1787,-19.4702,-77.6978,9.0332,483,945,0
19706735,1187,0.2378,0.1011,1.1948,-21.1182,-73.2422,8.4839,464,789,0
19711741,1188,0.2251,0.0879,1.1831,-23.1323,-69.2749,9.9487,487,894,0
19716735,1189,0.2217,0.1060,1.1636,-24.6582,-65.6738,11.2915,490,886,0
19721740,1190,0.2227,0.1445,1.1353,-25.2075,-62.2559,11.5356,479,893,0
19726734,1191,0.2061,0.1802,1.0894,-23.3765,-59.1431,10.6812,483,929,0
19731739,1192,0.2051,0.1851,1.0308,-20.4468,-57.1899,8.3008,484,880,0
19736739,1193,0.2051,0.1816,0.9868,-18.4326,-57.3120,6.4087,490,891,0
19741735,1194,0.1826,0.1689,0.9541,-17.2729,-56.9458,4.3945,483,896,0
19746735,1195,0.1558,0.1572,0.9243,-16.4185,-57.4341,1.5259,464,928,0
19751737,1196,0.1436,0.1416,0.8950,-14.1602,-61.0962,-1.7700,479,924,0
19756736,1197,0.1421,0.1221,0.8872,-11.2305,-66.9556,-5.0659,481,977,0
19761741,1198,0.1450,0.1079,0.9116,-8.0566,-74.4019,-7.9346,467,885,0
19766735,1199,0.1553,0.0811,0.9712,-4.7607,-81.7261,-10.4980,469,836,0
19771738,1200,0.1455,0.0527,1.0659,-2.6245,-87.7075,-12.3901,481,906,0
19776741,1201,0.1572,0.0303,1.1704,-1.7700,-90.5151,-13.0615,482,924,0
19781735,1202,0.1929,0.0054,1.2583,-2.0142,-88.5620,-13.3057,464,931,0
19786734,1203,0.2017,-0.0176,1.3174,-4.5776,-82.8857,-12.5732,464,928,0
19791740,1204,0.1797,-0.0249,1.3345,-9.2773,-74.3408,-11.5356,465,938,0
19796735,1205,0.1802,-0.0249,1.3286,-14.9536,-66.1011,-10.6812,491,934,0
19801735,1206,0.1831,-0.0234,1.3071,-20.4468,-57.9834,-9.7656,464,945,0
19806737,1207,0.1719,-0.0288,1.2646,-25.2075,-49.5605,-9.0332,492,937,0
19811739,1208,0.1997,-0.0381,1.1938,-30.0293,-42.9687,-8.4839,482,833,0
19816738,1209,0.1357,-0.0454,1.1284,-33.8745,-40.3442,-6.8359,490,810,0
19821738,1210,0.1074,-0.0596,1.0815,-36.2549,-38.5132,-5.1880,488,912,0
19826738,1211,0.1128,-0.0625,1.0127,-40.4663,-37.8418,-2.3193,474,890,0
19831740,1212,0.1279,-0.0586,0.9717,-45.1660,-38.2690,0.6104,484,918,0
19836734,1213,0.1182,-0.0552,0.9741,-47.8516,-40.9546,0.7324,492,894,0
19841733,1214,0.1172,-0.0381,1.0010,-47.7295,-45.2270,1.3428,492,899,0
19846742,1215,0.1118,-0.0332,1.0366,-42.9077,-50.0488,-0.6714,483,884,0
19851736,1216,0.1079,-0.0625,1.0537,-40.4053,-52.5513,-1.7700,464,827,0
19856733,1217,0.1143,-0.0479,1.0625,-37.0483,-55.1147,-0.4883,474,954,0
19861742,1218,0.1323,-0.0532,1.0747,-30.9448,-58.3496,-0.6714,465,894,0
19866738,1219,0.0947,-0.0508,1.0981,-26.9775,-60.7300,0.1221,479,937,0
19871741,1220,0.0967,-0.0405,1.1343,-25.2686,-61.4624,1.7090,469,880,0
19876733,1221,0.1128,-0.0146,1.1704,-25.2686,-60.7910,1.7090,465,908,0
19881736,1222,0.1118,-0.0024,1.2256,-23.9868,-59.5093,1.6479,482,912,0
19886735,1223,0.1270,-0.0161,1.2837,-21.1182,-57.3120,1.4038,465,906,0
19891742,1224,0.1328,-0.0361,1.3315,-19.0430,-53.4668,-0.1221,465,936,0
19896733,1225,0.1255,-0.0601,1.3706,-17.4561,-47.1802,-0.9766,464,928,0
19901738,1226,0.1313,-0.0820,1.3843,-15.7471,-40.1611,-0.7935,492,885,0
19906737,1227,0.0381,-0.0864,1.3735,-15.3809,-33.0200,0.1831,476,902,0
19911741,1228,-0.1108,-0.0674,1.3496,-15.9912,-17.2729,15.7471,465,815,0
19916736,1229,0.0703,-0.0991,1.2607,-20.4468,-4.6997,31.9214,471,814,0
19921736,1230,0.2139,-0.1353,1.2334,-31.2500,-2.2583,23.4985,478,913,0
19926734,1231,0.2324,-0.1245,1.2695,-36.5601,-4.0894,19.7754,488,912,0
19931747,1232,0.1841,-0.0552,1.2759,-32.7148,-6.9580,22.3389,477,864,0
19936740,1233,0.1523,-0.0054,1.2266,-21.9116,-9.3994,19.6533,470,868,0
19941734,1234,0.1230,0.0117,1.1709,-12.3901,-11.9629,10.7422,487,871,0
19946736,1235,0.0806,0.0298,1.1333,-7.0801,-10.4980,5.9204,504,889,0
19951738,1236,0.0698,0.0498,1.1128,-7.5073,-7.0801,7.2021,464,875,0
19956741,1237,0.0649,0.0557,1.1011,-11.9629,-6.2866,6.4697,468,930,0
19961737,1238,0.0654,0.0459,1.0830,-16.6016,-6.7749,6.4697,469,876,0
19966738,1239,0.0415,0.0430,1.0596,-20.3247,-7.0801,7.6904,481,896,0
19971740,1240,0.0220,0.0498,1.0439,-22.7661,-4.5166,13.2446,464,860,0
19976735,1241,0.0781,0.0518,1.0269,-24.2310,-3.7231,17.7002,464,894,0
19981740,1242,0.0820,0.0493,1.0269,-24.0478,-7.5073,12.0239,482,870,0
19986735,1243,0.0747,0.0493,1.0347,-22.0337,-9.1553,10.6812,465,903,0
19991737,1244,0.0615,0.0532,1.0454,-18.1885,-10.1318,11.0474,465,929,0
19996739,1245,0.0430,0.0376,1.0737,-12.5732,-11.2915,7.7515,465,943,0
20001737,1246,0.0420,0.0361,1.0854,-6.8359,-11.5967,6.5918,465,907,0
20006734,1247,0.0640,0.0801,1.0835,-2.1362,-12.3901,8.3008,464,888,0
20011734,1248,0.0732,0.1045,1.1206,2.6245,-12.8174,8.9722,492,905,0
20016733,1249,0.0723,0.0898,1.1670,4.6387,-10.6201,8.1787,480,840,0
20021739,1250,0.0610,0.0991,1.1611,4.0283,-7.6294,8.1177,483,896,0
20026733,1251,0.0684,0.0942,1.1138,3.7842,-4.6997,11.3525,487,872,0
20031737,1252,0.0757,0.0908,1.0879,0.2441,-3.0518,12.8174,482,889,0
20036740,1253,0.0664,0.1016,1.0664,-2.6245,-2.3804,10.7422,491,877,0
20041739,1254,0.0620,0.1138,1.0361,-1.5259,-4.6387,10.1318,499,854,0
20046733,1255,0.0566,0.1177,1.0098,-0.0610,-8.3008,10.4980,491,875,0
20051739,1256,0.0195,0.1763,0.9502,-0.6714,-10.4980,11.9019,464,872,0
20056738,1257,0.0327,0.2075,0.9414,1.0376,-17.4561,11.3525,481,891,0
20061740,1258,0.0278,0.2012,0.9756,4.5166,-33.5693,11.2305,467,976,0
