t_us, seq, ax, ay, az, gx, gy, gz, valid, t_imu_us, t_serial_us, missed
2283318922,450122,-0.0273,-0.0107,1.0220,0.0610,0.2441,-0.3052,1,493,883,3397
2283323925,450123,-0.0283,-0.0127,1.0220,0.1831,0.1831,-0.3052,1,490,857,3397
2283328922,450124,-0.0288,-0.0142,1.0229,0.3052,0.1221,-0.3052,1,473,851,3397
2283333924,450125,-0.0278,-0.0137,1.0229,0.3662,0.1831,-0.1831,1,488,843,3397
2283338929,450126,-0.0269,-0.0132,1.0225,0.1831,0.3052,-0.2441,1,475,878,3397
2283343923,450127,-0.0273,-0.0127,1.0220,0.1831,0.3052,-0.3052,1,478,848,3397
2283348929,450128,-0.0288,-0.0112,1.0215,0.2441,0.2441,-0.2441,1,481,845,3397
2283353924,450129,-0.0293,-0.0098,1.0205,0.2441,0.1831,-0.3052,1,493,860,3397
2283358943,450130,-0.0293,-0.0093,1.0210,0.3052,0.0610,-0.1831,1,466,874,3397
2283363930,450131,-0.0283,-0.0103,1.0225,0.3052,0.0610,-0.2441,1,466,868,3397
2283368929,450132,-0.0254,-0.0117,1.0249,0.3052,0.1221,-0.2441,1,484,874,3397
2283373928,450133,-0.0254,-0.0127,1.0259,0.4272,0.2441,-0.1221,1,480,864,3397
2283378927,450134,-0.0273,-0.0112,1.0249,0.2441,0.3052,-0.1831,1,465,874,3397
2283383923,450135,-0.0278,-0.0117,1.0234,0.3052,0.3662,-0.2441,1,474,924,3397
2283388927,450136,-0.0283,-0.0132,1.0220,0.4272,0.5493,-0.1221,1,479,872,3397
2283393930,450137,-0.0278,-0.0132,1.0215,0.4883,0.4883,-0.1221,1,479,869,3397
2283398924,450138,-0.0278,-0.0103,1.0215,0.5493,0.4883,-0.1831,1,478,872,3397
2283403953,450139,-0.0298,-0.0088,1.0220,0.5493,0.4883,-0.2441,1,466,861,3397
2283408923,450140,-0.0303,-0.0112,1.0234,0.4883,0.4883,-0.2441,1,482,858,3397
2283413923,450141,-0.0298,-0.0132,1.0244,0.5493,0.3662,-0.1221,1,466,861,3397
2283418925,450142,-0.0293,-0.0107,1.0244,0.4272,0.4883,-0.1831,1,471,879,3397
2283423928,450143,-0.0283,-0.0068,1.0244,0.4272,0.4272,-0.1831,1,494,812,3397
2283428929,450144,-0.0269,-0.0054,1.0259,0.1831,0.4883,-0.1221,1,485,836,3397
2283433925,450145,-0.0254,-0.0063,1.0259,0.0610,0.5493,0.0610,1,471,842,3397
2283438931,450146,-0.0269,-0.0098,1.0239,-0.0610,0.4883,0.0000,1,485,843,3397
2283443925,450147,-0.0298,-0.0127,1.0215,0.0000,0.5493,-0.0610,1,488,797,3397
2283448929,450148,-0.0298,-0.0137,1.0220,0.0610,0.5493,-0.0610,1,475,801,3397
2283453922,450149,-0.0278,-0.0137,1.0225,0.0000,0.4883,-0.1831,1,477,846,3397
2283458926,450150,-0.0269,-0.0127,1.0215,-0.0610,0.4883,-0.2441,1,493,804,3397
2283463944,450151,-0.0273,-0.0122,1.0210,0.1221,0.4883,-0.1221,1,466,876,3397
2283468930,450152,-0.0293,-0.0122,1.0210,0.1221,0.4272,-0.1831,1,466,873,3397
2283473926,450153,-0.0312,-0.0117,1.0210,0.1221,0.4272,-0.1221,1,483,877,3397
2283478926,450154,-0.0303,-0.0107,1.0200,0.0610,0.2441,-0.1221,1,479,895,3397
2283483929,450155,-0.0278,-0.0107,1.0195,0.0610,0.3052,-0.1831,1,466,869,3397
2283488926,450156,-0.0273,-0.0117,1.0215,0.0000,0.1831,-0.0610,1,465,920,3397
2283493929,450157,-0.0278,-0.0122,1.0229,0.0000,0.2441,-0.1831,1,468,823,3397
2283498922,450158,-0.0283,-0.0112,1.0234,0.0610,0.1831,-0.2441,1,470,796,3397
2283503923,450159,-0.0273,-0.0107,1.0220,0.0000,0.2441,-0.2441,1,480,840,3397
2283508954,450160,-0.0269,-0.0107,1.0215,-0.0610,0.3052,-0.1221,1,482,817,3397
2283513930,450161,-0.0283,-0.0107,1.0215,0.0610,0.2441,-0.1221,1,480,851,3397
2283518923,450162,-0.0298,-0.0103,1.0215,0.0610,0.1831,-0.1221,1,510,858,3397
2283523924,450163,-0.0288,-0.0107,1.0225,0.0000,0.1831,-0.1221,1,475,870,3397
2283528928,450164,-0.0273,-0.0107,1.0249,0.0610,0.2441,-0.1221,1,493,784,3397
2283533923,450165,-0.0259,-0.0098,1.0254,0.0000,0.3052,-0.1831,1,489,874,3397
