seq,t,dt,work,missed,,,
7960,48033548,4999,9,0,,,
7961,48038547,4999,9,0,,,
7962,48043552,5005,8,0,,,
7963,48048549,4997,9,0,,,
7964,48053548,4999,9,0,,,
7965,48058549,5001,9,0,,,
7966,48063550,5001,9,0,,,
7967,48068554,5004,9,0,,,
7968,48073547,4993,9,0,,,
7969,48078554,5007,9,0,,,
7970,48083550,4996,9,0,,,
7971,48088550,5000,9,0,,,
7972,48093550,5000,8,0,,,
7973,48098546,4996,9,0,,,
7974,48103546,5000,9,0,,,
7975,48108554,5008,9,0,,,
7976,48113547,4993,9,0,,,
7977,48118555,5008,9,0,,,
7978,48123547,4992,8,0,,,
7979,48128553,5006,9,0,,,
7980,48133558,5005,9,0,,,
7981,48138554,4996,9,0,,,
7982,48143551,4997,9,0,,,
7983,48148547,4996,9,0,,,
7984,48153552,5005,9,0,,,
7985,48158554,5002,9,0,,,
7986,48163551,4997,8,0,,,
7987,48168548,4997,9,0,,,
7988,48173553,5005,9,0,,,
7989,48178551,4998,9,0,,,
7990,48183555,5004,9,0,,,
7991,48188552,4997,9,0,,,
7992,48193554,5002,9,0,,,
7993,48198553,4999,9,0,,,
7994,48203550,4997,8,0,,,
7995,48208554,5004,9,0,,,
7996,48213547,4993,9,0,,,
7997,48218548,5001,8,0,,,
7998,48223554,5006,8,0,,,
7999,48228551,4997,8,0,,,
8000,48233548,4997,9,0,,,
8001,48238550,5002,9,0,,,
8002,48243569,5019,9,0,,,
8003,48248550,4981,8,0,,,
8004,48253549,4999,9,0,,,
8005,48258549,5000,9,0,,,
8006,48263551,5002,9,0,,,
8007,48268553,5002,9,0,,,
8008,48273552,4999,8,0,,,
8009,48278550,4998,9,0,,,
8010,48283547,4997,9,0,,,
8011,48288551,5004,9,0,,,
8012,48293549,4998,9,0,,,
8013,48298553,5004,9,0,,,
8014,48303575,5022,9,0,,,
8015,48308549,4974,9,0,,,
8016,48313547,4998,9,0,,,
8017,48318553,5006,8,0,,,
8018,48323546,4993,9,0,,,
8019,48328553,5007,9,0,,,
8020,48333550,4997,9,0,,,
8021,48338553,5003,9,0,,,
8022,48343554,5001,9,0,,,
8023,48348552,4998,9,0,,,
8024,48353554,5002,8,0,,,
8025,48358546,4992,8,0,,,
8026,48363549,5003,9,0,,,
8027,48368553,5004,9,0,,,
8028,48373549,4996,9,0,,,
8029,48378553,5004,9,0,,,
8030,48383552,4999,9,0,,,
8031,48388551,4999,9,0,,,
8032,48393554,5003,9,0,,,
8033,48398555,5001,9,0,,,
8034,48403550,4995,9,0,,,
8035,48408558,5008,9,0,,,
8036,48413552,4994,9,0,,,
8037,48418549,4997,9,0,,,
8038,48423552,5003,9,0,,,
8039,48428550,4998,9,0,,,
8040,48433547,4997,9,0,,,
8041,48438549,5002,9,0,,,
8042,48443554,5005,9,0,,,
8043,48448551,4997,9,0,,,
8044,48453546,4995,9,0,,,
8045,48458560,5014,9,0,,,
8046,48463552,4992,8,0,,,
8047,48468547,4995,8,0,,,
8048,48473551,5004,9,0,,,
8049,48478549,4998,8,0,,,
8050,48483549,5000,9,0,,,
8051,48488555,5006,9,0,,,
8052,48493555,5000,8,0,,,
8053,48498549,4994,9,0,,,
8054,48503550,5001,9,0,,,
8055,48508555,5005,9,0,,,
8056,48513548,4993,9,0,,,
8057,48518573,5025,9,0,,,
8058,48523548,4975,9,0,,,
8059,48528551,5003,8,0,,,
8060,48533551,5000,9,0,,,
8061,48538550,4999,9,0,,,
8062,48543552,5002,9,0,,,
8063,48548555,5003,9,0,,,
8064,48553549,4994,9,0,,,
8065,48558550,5001,9,0,,,
8066,48563552,5002,9,0,,,
8067,48568546,4994,9,0,,,
8068,48573548,5002,8,0,,,
8069,48578550,5002,8,0,,,
8070,48583551,5001,9,0,,,
8071,48588554,5003,8,0,,,
8072,48593547,4993,8,0,,,
8073,48598548,5001,8,0,,,
8074,48603553,5005,9,0,,,
8075,48608551,4998,9,0,,,
8076,48613548,4997,9,0,,,
8077,48618552,5004,9,0,,,
8078,48623554,5002,9,0,,,
8079,48628553,4999,8,0,,,
8080,48633548,4995,9,0,,,
8081,48638547,4999,9,0,,,
8082,48643554,5007,9,0,,,
8083,48648552,4998,9,0,,,
8084,48653552,5000,9,0,,,
8085,48658549,4997,9,0,,,
8086,48663554,5005,9,0,,,
8087,48668546,4992,9,0,,,
8088,48673553,5007,9,0,,,
8089,48678547,4994,9,0,,,
8090,48683551,5004,9,0,,,
8091,48688553,5002,9,0,,,
8092,48693554,5001,9,0,,,
8093,48698549,4995,8,0,,,
8094,48703554,5005,9,0,,,
8095,48708553,4999,9,0,,,
8096,48713553,5000,9,0,,,
8097,48718554,5001,8,0,,,
8098,48723555,5001,9,0,,,
8099,48728552,4997,8,0,,,
8100,48733552,5000,9,0,,,
8101,48738551,4999,9,0,,,
8102,48743547,4996,9,0,,,
8103,48748548,5001,9,0,,,
8104,48753548,5000,9,0,,,
8105,48758554,5006,9,0,,,
8106,48763546,4992,9,0,,,
8107,48768551,5005,9,0,,,
8108,48773552,5001,9,0,,,
8109,48778551,4999,9,0,,,
8110,48783565,5014,9,0,,,
8111,48788550,4985,8,0,,,
8112,48793548,4998,9,0,,,
8113,48798546,4998,9,0,,,
8114,48803547,5001,9,0,,,
8115,48808548,5001,9,0,,,
8116,48813546,4998,9,0,,,
8117,48818551,5005,9,0,,,
8118,48823554,5003,9,0,,,
8119,48828552,4998,8,0,,,
8120,48833552,5000,8,0,,,
8121,48838549,4997,9,0,,,
8122,48843557,5008,9,0,,,
8123,48848549,4992,9,0,,,
8124,48853548,4999,9,0,,,
8125,48858548,5000,9,0,,,
8126,48863550,5002,8,0,,,
8127,48868550,5000,8,0,,,
8128,48873550,5000,9,0,,,
8129,48878547,4997,9,0,,,
8130,48883547,5000,8,0,,,
8131,48888550,5003,9,0,,,
8132,48893552,5002,8,0,,,
8133,48898551,4999,9,0,,,
8134,48903552,5001,9,0,,,
8135,48908552,5000,9,0,,,
8136,48913551,4999,9,0,,,
8137,48918549,4998,8,0,,,
8138,48923555,5006,9,0,,,
8139,48928550,4995,8,0,,,
8140,48933550,5000,8,0,,,
8141,48938554,5004,9,0,,,
8142,48943555,5001,9,0,,,
8143,48948549,4994,9,0,,,
8144,48953580,5031,9,0,,,
8145,48958551,4971,9,0,,,
8146,48963548,4997,8,0,,,
8147,48968549,5001,9,0,,,
8148,48973553,5004,8,0,,,
8149,48978549,4996,9,0,,,
8150,48983552,5003,9,0,,,
8151,48988551,4999,9,0,,,
8152,48993551,5000,9,0,,,
8153,48998556,5005,9,0,,,
8154,49003547,4991,9,0,,,
8155,49008548,5001,9,0,,,
8156,49013546,4998,9,0,,,
8157,49018546,5000,9,0,,,
8158,49023548,5002,8,0,,,
8159,49028554,5006,9,0,,,
8160,49033548,4994,9,0,,,
8161,49038554,5006,9,0,,,
8162,49043547,4993,9,0,,,
8163,49048554,5007,9,0,,,
8164,49053548,4994,9,0,,,
8165,49058555,5007,9,0,,,
8166,49063552,4997,9,0,,,
8167,49068552,5000,9,0,,,
8168,49073551,4999,8,0,,,
8169,49078546,4995,9,0,,,
8170,49083547,5001,9,0,,,
8171,49088550,5003,9,0,,,
8172,49093554,5004,9,0,,,
8173,49098550,4996,9,0,,,
8174,49103549,4999,9,0,,,
8175,49108547,4998,9,0,,,
8176,49113551,5004,9,0,,,
8177,49118546,4995,9,0,,,
8178,49123547,5001,9,0,,,
8179,49128550,5003,9,0,,,
8180,49133546,4996,9,0,,,
8181,49138546,5000,9,0,,,
8182,49143553,5007,9,0,,,
8183,49148549,4996,8,0,,,
8184,49153552,5003,8,0,,,
8185,49158551,4999,9,0,,,
8186,49163553,5002,9,0,,,
8187,49168560,5007,8,0,,,
8188,49173548,4988,8,0,,,
8189,49178549,5001,9,0,,,
8190,49183546,4997,9,0,,,
8191,49188549,5003,8,0,,,
8192,49193549,5000,9,0,,,
8193,49198550,5001,9,0,,,
8194,49203548,4998,9,0,,,
8195,49208546,4998,9,0,,,
8196,49213561,5015,9,0,,,
8197,49218554,4993,9,0,,,
8198,49223553,4999,9,0,,,
8199,49228547,4994,9,0,,,
8200,49233554,5007,9,0,,,
8201,49238547,4993,8,0,,,
8202,49243546,4999,9,0,,,
8203,49248553,5007,9,0,,,
8204,49253552,4999,9,0,,,
8205,49258550,4998,9,0,,,
8206,49263547,4997,9,0,,,
8207,49268554,5007,9,0,,,
8208,49273551,4997,9,0,,,
8209,49278554,5003,9,0,,,
8210,49283550,4996,9,0,,,
8211,49288552,5002,8,0,,,
8212,49293554,5002,8,0,,,
8213,49298553,4999,9,0,,,
8214,49303550,4997,8,0,,,
8215,49308553,5003,9,0,,,
8216,49313551,4998,9,0,,,
8217,49318547,4996,9,0,,,
8218,49323550,5003,26,0,,,
8219,49328554,5004,8,0,,,
8220,49333554,5000,9,0,,,
8221,49338547,4993,9,0,,,
8222,49343550,5003,9,0,,,
8223,49348549,4999,9,0,,,
8224,49353550,5001,9,0,,,
8225,49358546,4996,9,0,,,
8226,49363551,5005,9,0,,,
8227,49368554,5003,9,0,,,
8228,49373546,4992,9,0,,,
8229,49378549,5003,9,0,,,
8230,49383548,4999,8,0,,,
8231,49388550,5002,36,0,,,
8232,49393547,4997,9,0,,,
8233,49398552,5005,9,0,,,
8234,49403550,4998,9,0,,,
8235,49408547,4997,9,0,,,
8236,49413547,5000,9,0,,,
8237,49418549,5002,9,0,,,
8238,49423551,5002,9,0,,,
8239,49428550,4999,8,0,,,
8240,49433551,5001,9,0,,,
8241,49438552,5001,9,0,,,
8242,49443549,4997,9,0,,,
8243,49448553,5004,9,0,,,
8244,49453553,5000,9,0,,,
8245,49458546,4993,8,0,,,
8246,49463551,5005,9,0,,,
8247,49468553,5002,9,0,,,
8248,49473551,4998,9,0,,,
8249,49478547,4996,8,0,,,
8250,49483546,4999,9,0,,,
8251,49488548,5002,8,0,,,
8252,49493561,5013,9,0,,,
8253,49498546,4985,8,0,,,
8254,49503551,5005,9,0,,,
8255,49508553,5002,8,0,,,
8256,49513554,5001,9,0,,,
8257,49518549,4995,9,0,,,
8258,49523553,5004,9,0,,,
8259,49528553,5000,9,0,,,
8260,49533553,5000,9,0,,,
8261,49538548,4995,8,0,,,
8262,49543547,4999,9,0,,,
8263,49548551,5004,9,0,,,
8264,49553549,4998,8,0,,,
8265,49558551,5002,9,0,,,
8266,49563547,4996,9,0,,,
8267,49568547,5000,9,0,,,
8268,49573551,5004,9,0,,,
8269,49578554,5003,9,0,,,
8270,49583548,4994,8,0,,,
8271,49588554,5006,9,0,,,
8272,49593549,4995,9,0,,,
8273,49598553,5004,9,0,,,
8274,49603561,5008,8,0,,,
8275,49608554,4993,9,0,,,
8276,49613552,4998,9,0,,,
8277,49618552,5000,9,0,,,
8278,49623553,5001,9,0,,,
8279,49628549,4996,9,0,,,
8280,49633548,4999,9,0,,,
8281,49638552,5004,8,0,,,
8282,49643546,4994,9,0,,,
8283,49648549,5003,25,0,,,
8284,49653551,5002,9,0,,,
8285,49658550,4999,8,0,,,
8286,49663548,4998,9,0,,,
8287,49668551,5003,9,0,,,
8288,49673553,5002,9,0,,,
8289,49678548,4995,9,0,,,
8290,49683551,5003,9,0,,,
8291,49688551,5000,9,0,,,
8292,49693548,4997,8,0,,,
8293,49698548,5000,8,0,,,
8294,49703553,5005,9,0,,,
8295,49708566,5013,9,0,,,
8296,49713548,4982,8,0,,,
8297,49718553,5005,9,0,,,
8298,49723548,4995,9,0,,,
8299,49728550,5002,9,0,,,
8300,49733547,4997,9,0,,,
8301,49738553,5006,8,0,,,
8302,49743546,4993,9,0,,,
8303,49748547,5001,8,0,,,
8304,49753572,5025,9,0,,,
8305,49758549,4977,9,0,,,
8306,49763548,4999,9,0,,,
8307,49768549,5001,9,0,,,
8308,49773546,4997,9,0,,,
8309,49778549,5003,9,0,,,
8310,49783546,4997,8,0,,,
8311,49788551,5005,8,0,,,
8312,49793547,4996,8,0,,,
8313,49798553,5006,9,0,,,
8314,49803555,5002,9,0,,,
8315,49808546,4991,9,0,,,
8316,49813546,5000,8,0,,,
8317,49818551,5005,36,0,,,
8318,49823555,5004,9,0,,,
8319,49828549,4994,9,0,,,
8320,49833551,5002,9,0,,,
8321,49838546,4995,9,0,,,
8322,49843551,5005,9,0,,,
8323,49848548,4997,8,0,,,
8324,49853549,5001,9,0,,,
8325,49858546,4997,9,0,,,
8326,49863546,5000,9,0,,,
8327,49868552,5006,9,0,,,
8328,49873551,4999,9,0,,,
8329,49878548,4997,9,0,,,
8330,49883553,5005,9,0,,,
8331,49888550,4997,9,0,,,
8332,49893554,5004,8,0,,,
8333,49898552,4998,9,0,,,
8334,49903547,4995,8,0,,,
8335,49908554,5007,9,0,,,
8336,49913547,4993,8,0,,,
8337,49918546,4999,8,0,,,
8338,49923552,5006,9,0,,,
8339,49928552,5000,36,0,,,
8340,49933547,4995,9,0,,,
8341,49938554,5007,9,0,,,
8342,49943555,5001,9,0,,,
8343,49948546,4991,9,0,,,
8344,49953554,5008,8,0,,,
8345,49958548,4994,8,0,,,
8346,49963554,5006,9,0,,,
8347,49968555,5001,9,0,,,
8348,49973551,4996,8,0,,,
8349,49978551,5000,9,0,,,
8350,49983551,5000,9,0,,,
8351,49988548,4997,9,0,,,
8352,49993550,5002,9,0,,,
8353,49998551,5001,9,0,,,
8354,50003553,5002,9,0,,,
8355,50008552,4999,9,0,,,
8356,50013552,5000,9,0,,,
8357,50018548,4996,9,0,,,
8358,50023548,5000,9,0,,,
8359,50028549,5001,9,0,,,
8360,50033549,5000,9,0,,,
8361,50038555,5006,9,0,,,
8362,50043548,4993,9,0,,,
8363,50048552,5004,9,0,,,
8364,50053550,4998,9,0,,,
8365,50058552,5002,9,0,,,
8366,50063550,4998,9,0,,,
8367,50068549,4999,9,0,,,
8368,50073554,5005,9,0,,,
8369,50078546,4992,8,0,,,
8370,50083567,5021,8,0,,,
8371,50088553,4986,9,0,,,
8372,50093548,4995,9,0,,,
8373,50098550,5002,8,0,,,
8374,50103548,4998,9,0,,,
8375,50108546,4998,9,0,,,
8376,50113550,5004,8,0,,,
8377,50118550,5000,9,0,,,
8378,50123548,4998,9,0,,,
8379,50128548,5000,9,0,,,
8380,50133550,5002,8,0,,,
8381,50138547,4997,9,0,,,
8382,50143549,5002,9,0,,,
8383,50148581,5032,8,0,,,
8384,50153547,4966,9,0,,,
8385,50158551,5004,9,0,,,
8386,50163553,5002,9,0,,,
8387,50168547,4994,9,0,,,
8388,50173547,5000,9,0,,,
8389,50178555,5008,9,0,,,
8390,50183552,4997,8,0,,,
8391,50188561,5009,9,0,,,
8392,50193553,4992,9,0,,,
8393,50198550,4997,9,0,,,
8394,50203546,4996,9,0,,,
8395,50208553,5007,9,0,,,
8396,50213551,4998,9,0,,,
8397,50218549,4998,9,0,,,
8398,50223549,5000,9,0,,,
8399,50228554,5005,9,0,,,
8400,50233549,4995,9,0,,,
8401,50238552,5003,9,0,,,
8402,50243546,4994,9,0,,,
8403,50248548,5002,9,0,,,
8404,50253558,5010,9,0,,,
8405,50258548,4990,8,0,,,
8406,50263549,5001,9,0,,,
8407,50268547,4998,9,0,,,
8408,50273547,5000,9,0,,,
8409,50278553,5006,8,0,,,
8410,50283549,4996,9,0,,,
8411,50288546,4997,9,0,,,
8412,50293551,5005,9,0,,,
8413,50298548,4997,9,0,,,
8414,50303551,5003,8,0,,,
8415,50308554,5003,9,0,,,
8416,50313549,4995,9,0,,,
8417,50318550,5001,9,0,,,
8418,50323547,4997,9,0,,,
8419,50328551,5004,9,0,,,
8420,50333552,5001,9,0,,,
8421,50338549,4997,9,0,,,
8422,50343550,5001,9,0,,,
8423,50348550,5000,8,0,,,
8424,50353550,5000,9,0,,,
8425,50358548,4998,9,0,,,
8426,50363574,5026,9,0,,,
8427,50368553,4979,9,0,,,
8428,50373554,5001,9,0,,,
8429,50378549,4995,9,0,,,
8430,50383551,5002,9,0,,,
8431,50388549,4998,9,0,,,
8432,50393551,5002,9,0,,,
8433,50398552,5001,8,0,,,
8434,50403552,5000,9,0,,,
8435,50408569,5017,8,0,,,
8436,50413549,4980,9,0,,,
8437,50418549,5000,9,0,,,
8438,50423554,5005,9,0,,,
8439,50428546,4992,9,0,,,
8440,50433553,5007,9,0,,,
8441,50438550,4997,9,0,,,
8442,50443553,5003,8,0,,,
8443,50448547,4994,8,0,,,
8444,50453547,5000,9,0,,,
8445,50458546,4999,8,0,,,
8446,50463554,5008,9,0,,,
8447,50468552,4998,9,0,,,
8448,50473547,4995,9,0,,,
8449,50478547,5000,9,0,,,
8450,50483549,5002,9,0,,,
8451,50488546,4997,9,0,,,
8452,50493552,5006,9,0,,,
8453,50498554,5002,8,0,,,
8454,50503550,4996,9,0,,,
8455,50508550,5000,9,0,,,
8456,50513552,5002,9,0,,,
8457,50518555,5003,9,0,,,
8458,50523547,4992,9,0,,,
8459,50528550,5003,9,0,,,
8460,50533552,5002,9,0,,,
8461,50538550,4998,8,0,,,
8462,50543550,5000,9,0,,,
8463,50548548,4998,9,0,,,
8464,50553555,5007,9,0,,,
8465,50558548,4993,9,0,,,
8466,50563548,5000,9,0,,,
8467,50568550,5002,9,0,,,
8468,50573546,4996,9,0,,,
8469,50578551,5005,9,0,,,
8470,50583580,5029,9,0,,,
8471,50588551,4971,9,0,,,
8472,50593548,4997,9,0,,,
8473,50598554,5006,9,0,,,
8474,50603548,4994,9,0,,,
8475,50608552,5004,9,0,,,
8476,50613548,4996,9,0,,,
8477,50618549,5001,9,0,,,
8478,50623561,5012,8,0,,,
8479,50628547,4986,9,0,,,
8480,50633551,5004,9,0,,,
8481,50638552,5001,9,0,,,
8482,50643548,4996,9,0,,,
8483,50648548,5000,9,0,,,
8484,50653550,5002,8,0,,,
8485,50658549,4999,9,0,,,
8486,50663547,4998,9,0,,,
8487,50668547,5000,9,0,,,
8488,50673547,5000,9,0,,,
8489,50678552,5005,9,0,,,
8490,50683554,5002,9,0,,,
8491,50688566,5012,9,0,,,
8492,50693553,4987,9,0,,,
8493,50698553,5000,9,0,,,
8494,50703552,4999,9,0,,,
8495,50708550,4998,9,0,,,
8496,50713550,5000,9,0,,,
8497,50718552,5002,8,0,,,
8498,50723546,4994,8,0,,,
8499,50728553,5007,9,0,,,
8500,50733553,5000,26,0,,,
8501,50738552,4999,9,0,,,
8502,50743548,4996,9,0,,,
8503,50748555,5007,9,0,,,
8504,50753546,4991,9,0,,,
8505,50758546,5000,9,0,,,
8506,50763546,5000,9,0,,,
8507,50768549,5003,9,0,,,
8508,50773554,5005,9,0,,,
8509,50778552,4998,9,0,,,
8510,50783547,4995,8,0,,,
8511,50788553,5006,9,0,,,
8512,50793548,4995,9,0,,,
8513,50798553,5005,9,0,,,
8514,50803553,5000,8,0,,,
8515,50808549,4996,9,0,,,
8516,50813553,5004,8,0,,,
8517,50818555,5002,9,0,,,
8518,50823549,4994,9,0,,,
8519,50828546,4997,8,0,,,
8520,50833553,5007,9,0,,,
8521,50838554,5001,9,0,,,
8522,50843550,4996,9,0,,,
8523,50848546,4996,9,0,,,
8524,50853546,5000,9,0,,,
8525,50858549,5003,9,0,,,
8526,50863550,5001,9,0,,,
8527,50868547,4997,8,0,,,
8528,50873547,5000,9,0,,,
8529,50878555,5008,9,0,,,
8530,50883551,4996,9,0,,,
8531,50888552,5001,9,0,,,
8532,50893546,4994,9,0,,,
8533,50898554,5008,9,0,,,
8534,50903549,4995,9,0,,,
8535,50908558,5009,9,0,,,
8536,50913554,4996,8,0,,,
8537,50918550,4996,9,0,,,
8538,50923552,5002,8,0,,,
8539,50928547,4995,9,0,,,
8540,50933549,5002,9,0,,,
8541,50938555,5006,9,0,,,
8542,50943549,4994,9,0,,,
8543,50948546,4997,9,0,,,
8544,50953546,5000,9,0,,,
8545,50958549,5003,9,0,,,
8546,50963551,5002,9,0,,,
8547,50968547,4996,9,0,,,
8548,50973547,5000,9,0,,,
8549,50978554,5007,9,0,,,
8550,50983554,5000,9,0,,,
8551,50988548,4994,9,0,,,
8552,50993553,5005,9,0,,,
8553,50998551,4998,9,0,,,
8554,51003554,5003,9,0,,,
8555,51008554,5000,9,0,,,
8556,51013550,4996,9,0,,,
8557,51018553,5003,9,0,,,
8558,51023552,4999,36,0,,,
8559,51028552,5000,8,0,,,
8560,51033554,5002,9,0,,,
8561,51038552,4998,9,0,,,
8562,51043546,4994,9,0,,,
8563,51048547,5001,9,0,,,
8564,51053550,5003,9,0,,,
8565,51058552,5002,9,0,,,
8566,51063548,4996,9,0,,,
8567,51068549,5001,9,0,,,
8568,51073547,4998,9,0,,,
8569,51078547,5000,9,0,,,
8570,51083547,5000,9,0,,,
8571,51088554,5007,9,0,,,
8572,51093552,4998,9,0,,,
8573,51098552,5000,8,0,,,
8574,51103553,5001,8,0,,,
8575,51108553,5000,9,0,,,
8576,51113548,4995,9,0,,,
8577,51118555,5007,9,0,,,
8578,51123552,4997,9,0,,,
8579,51128561,5009,9,0,,,
8580,51133550,4989,9,0,,,
8581,51138552,5002,9,0,,,
8582,51143553,5001,8,0,,,
8583,51148548,4995,9,0,,,
8584,51153554,5006,8,0,,,
8585,51158555,5001,9,0,,,
8586,51163551,4996,9,0,,,
8587,51168547,4996,9,0,,,
8588,51173546,4999,9,0,,,
8589,51178546,5000,9,0,,,
8590,51183551,5005,9,0,,,
8591,51188547,4996,9,0,,,
8592,51193553,5006,8,0,,,
8593,51198552,4999,9,0,,,
8594,51203550,4998,9,0,,,
8595,51208552,5002,9,0,,,
8596,51213549,4997,8,0,,,
8597,51218550,5001,9,0,,,
8598,51223550,5000,9,0,,,
8599,51228548,4998,9,0,,,
8600,51233550,5002,9,0,,,
8601,51238567,5017,8,0,,,
8602,51243548,4981,8,0,,,
8603,51248546,4998,9,0,,,
8604,51253552,5006,9,0,,,
8605,51258548,4996,8,0,,,
8606,51263551,5003,9,0,,,
8607,51268547,4996,9,0,,,
8608,51273552,5005,9,0,,,
8609,51278550,4998,9,0,,,
8610,51283548,4998,9,0,,,
8611,51288547,4999,9,0,,,
8612,51293554,5007,9,0,,,
8613,51298546,4992,9,0,,,
8614,51303553,5007,9,0,,,
8615,51308554,5001,9,0,,,
8616,51313552,4998,9,0,,,
8617,51318549,4997,9,0,,,
8618,51323546,4997,9,0,,,
8619,51328551,5005,8,0,,,
8620,51333554,5003,8,0,,,
8621,51338553,4999,9,0,,,
8622,51343550,4997,9,0,,,
8623,51348549,4999,9,0,,,
8624,51353549,5000,36,0,,,
8625,51358550,5001,9,0,,,
8626,51363548,4998,9,0,,,
8627,51368554,5006,9,0,,,
8628,51373547,4993,9,0,,,
8629,51378551,5004,9,0,,,
8630,51383551,5000,9,0,,,
8631,51388549,4998,9,0,,,
8632,51393550,5001,25,0,,,
8633,51398554,5004,9,0,,,
8634,51403546,4992,9,0,,,
8635,51408554,5008,9,0,,,
8636,51413552,4998,9,0,,,
8637,51418548,4996,9,0,,,
8638,51423547,4999,9,0,,,
8639,51428551,5004,9,0,,,
8640,51433546,4995,9,0,,,
8641,51438546,5000,9,0,,,
8642,51443547,5001,9,0,,,
8643,51448551,5004,8,0,,,
8644,51453547,4996,9,0,,,
8645,51458572,5025,9,0,,,
8646,51463547,4975,9,0,,,
8647,51468547,5000,9,0,,,
8648,51473551,5004,9,0,,,
8649,51478554,5003,8,0,,,
8650,51483550,4996,9,0,,,
8651,51488551,5001,9,0,,,
8652,51493547,4996,9,0,,,
8653,51498551,5004,9,0,,,
8654,51503549,4998,9,0,,,
8655,51508550,5001,9,0,,,
8656,51513553,5003,9,0,,,
8657,51518551,4998,9,0,,,
8658,51523552,5001,9,0,,,
8659,51528551,4999,9,0,,,
8660,51533547,4996,8,0,,,
8661,51538549,5002,9,0,,,
8662,51543552,5003,8,0,,,
8663,51548546,4994,9,0,,,
8664,51553552,5006,8,0,,,
8665,51558552,5000,9,0,,,
8666,51563554,5002,9,0,,,
8667,51568549,4995,35,0,,,
8668,51573553,5004,8,0,,,
8669,51578547,4994,9,0,,,
8670,51583547,5000,9,0,,,
8671,51588546,4999,9,0,,,
8672,51593548,5002,9,0,,,
8673,51598546,4998,9,0,,,
8674,51603554,5008,9,0,,,
8675,51608550,4996,8,0,,,
8676,51613549,4999,8,0,,,
8677,51618554,5005,9,0,,,
8678,51623552,4998,9,0,,,
8679,51628550,4998,8,0,,,
8680,51633553,5003,9,0,,,
8681,51638553,5000,9,0,,,
8682,51643552,4999,9,0,,,
8683,51648548,4996,9,0,,,
8684,51653548,5000,9,0,,,
8685,51658550,5002,9,0,,,
8686,51663549,4999,9,0,,,
8687,51668549,5000,9,0,,,
8688,51673547,4998,9,0,,,
8689,51678549,5002,9,0,,,
8690,51683555,5006,9,0,,,
8691,51688553,4998,9,0,,,
8692,51693549,4996,8,0,,,
8693,51698548,4999,9,0,,,
8694,51703548,5000,8,0,,,
8695,51708546,4998,9,0,,,
8696,51713548,5002,9,0,,,
8697,51718554,5006,9,0,,,
8698,51723549,4995,9,0,,,
8699,51728547,4998,9,0,,,
8700,51733548,5001,9,0,,,
8701,51738547,4999,9,0,,,
8702,51743546,4999,8,0,,,
8703,51748552,5006,9,0,,,
8704,51753550,4998,9,0,,,
8705,51758548,4998,9,0,,,
8706,51763548,5000,8,0,,,
8707,51768553,5005,9,0,,,
8708,51773551,4998,8,0,,,
8709,51778553,5002,9,0,,,
8710,51783552,4999,9,0,,,
8711,51788551,4999,9,0,,,
8712,51793549,4998,9,0,,,
8713,51798546,4997,36,0,,,
8714,51803551,5005,8,0,,,
8715,51808547,4996,8,0,,,
8716,51813546,4999,9,0,,,
8717,51818553,5007,9,0,,,
8718,51823553,5000,9,0,,,
8719,51828551,4998,8,0,,,
8720,51833546,4995,9,0,,,
8721,51838547,5001,9,0,,,
8722,51843554,5007,9,0,,,
8723,51848548,4994,9,0,,,
8724,51853553,5005,9,0,,,
8725,51858552,4999,9,0,,,
8726,51863549,4997,9,0,,,
8727,51868548,4999,9,0,,,
8728,51873549,5001,9,0,,,
8729,51878547,4998,9,0,,,
8730,51883550,5003,8,0,,,
8731,51888551,5001,8,0,,,
8732,51893547,4996,8,0,,,
8733,51898550,5003,9,0,,,
8734,51903547,4997,9,0,,,
8735,51908549,5002,9,0,,,
8736,51913551,5002,9,0,,,
8737,51918552,5001,9,0,,,
8738,51923548,4996,9,0,,,
8739,51928550,5002,9,0,,,
8740,51933554,5004,8,0,,,
8741,51938547,4993,9,0,,,
8742,51943547,5000,9,0,,,
8743,51948566,5019,9,0,,,
8744,51953548,4982,8,0,,,
8745,51958554,5006,9,0,,,
8746,51963553,4999,9,0,,,
8747,51968548,4995,9,0,,,
8748,51973554,5006,9,0,,,
8749,51978547,4993,9,0,,,
8750,51983549,5002,8,0,,,
8751,51988548,4999,9,0,,,
8752,51993554,5006,9,0,,,
8753,51998550,4996,9,0,,,
8754,52003554,5004,9,0,,,
8755,52008553,4999,9,0,,,
8756,52013553,5000,8,0,,,
8757,52018560,5007,8,0,,,
8758,52023549,4989,9,0,,,
8759,52028547,4998,9,0,,,
8760,52033551,5004,9,0,,,
8761,52038553,5002,8,0,,,
8762,52043551,4998,8,0,,,
8763,52048553,5002,9,0,,,
8764,52053548,4995,9,0,,,
8765,52058563,5015,9,0,,,
8766,52063547,4984,9,0,,,
8767,52068546,4999,9,0,,,
8768,52073554,5008,9,0,,,
8769,52078548,4994,9,0,,,
8770,52083546,4998,9,0,,,
8771,52088551,5005,9,0,,,
8772,52093548,4997,9,0,,,
8773,52098550,5002,9,0,,,
8774,52103554,5004,9,0,,,
8775,52108550,4996,9,0,,,
8776,52113554,5004,9,0,,,
8777,52118551,4997,9,0,,,
8778,52123550,4999,9,0,,,
8779,52128549,4999,9,0,,,
8780,52133573,5024,9,0,,,
8781,52138553,4980,9,0,,,
