t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
27417345,1967,0.7690,0.2471,-0.7036,97.8393,-236.6943,9.0332,480,914,0
27422344,1968,0.7739,0.2744,-0.7046,95.5810,-239.1357,10.7422,472,999,0
27427346,1969,0.7656,0.2798,-0.7183,95.3369,-241.9433,11.9629,479,949,0
27432351,1970,0.7485,0.2739,-0.7354,97.1069,-245.6055,13.3667,464,885,0
27437343,1971,0.7231,0.2324,-0.7739,101.6235,-249.0845,12.6343,464,910,0
27442342,1972,0.6792,0.1733,-0.8018,104.6143,-252.6855,9.3384,479,948,0
27447342,1973,0.6323,0.1675,-0.7725,104.4922,-254.8828,3.7842,489,912,0
27452343,1974,0.6211,0.1885,-0.7178,104.7363,-254.2114,-4.6387,469,942,0
27457343,1975,0.6455,0.1895,-0.6528,104.9194,-251.8310,-14.6484,490,912,0
27462343,1976,0.7036,0.1802,-0.6094,101.6235,-248.9624,-23.6206,474,882,0
27467348,1977,0.7563,0.2021,-0.5791,96.6186,-247.9248,-27.4658,487,832,0
27472347,1978,0.8052,0.2075,-0.5259,95.9473,-248.9624,-26.3672,484,936,0
27477343,1979,0.8320,0.2158,-0.4746,96.5576,-250.9765,-22.5830,476,924,0
27482345,1980,0.8564,0.2109,-0.3955,96.7407,-252.9907,-18.0664,489,935,0
27487350,1981,0.8857,0.2100,-0.3013,93.6279,-252.5024,-13.7939,489,895,0
27492348,1982,0.8936,0.2388,-0.2334,88.0127,-249.3286,-7.9956,462,959,0
27497348,1983,0.9170,0.2612,-0.1846,82.8857,-246.0327,0.2441,479,937,0
27502346,1984,0.9302,0.3145,-0.1685,77.9419,-244.4458,9.2163,462,941,0
27507347,1985,0.8989,0.4131,-0.3325,55.3589,-245.5444,15.6860,479,892,0
27512342,1986,0.9390,0.2354,-0.4185,16.7847,-260.4370,19.7754,471,922,0
27517345,1987,0.9131,0.1436,-0.1768,2.0142,-276.0010,34.4238,464,974,0
27522343,1988,0.8276,0.2646,0.0332,18.9209,-272.0337,43.7012,465,913,0
27527345,1989,0.9248,0.2607,-0.0986,39.1235,-254.7607,38.8794,474,937,0
27532345,1990,0.8579,0.2168,-0.2681,43.5181,-237.4267,32.5317,478,948,0
27537346,1991,0.7495,0.1660,-0.2422,44.7998,-225.8301,31.4941,477,934,0
27542345,1992,0.7759,0.1685,-0.1665,50.8423,-218.9941,29.8462,463,911,0
27547350,1993,0.8228,0.1987,-0.1812,58.2275,-214.9048,27.4658,489,927,0
27552345,1994,0.8184,0.2158,-0.1948,65.3076,-215.3931,23.3154,465,959,0
27557348,1995,0.7900,0.1958,-0.1895,73.4253,-220.7641,16.9067,463,924,0
27562344,1996,0.7725,0.1719,-0.1841,80.2612,-229.0039,11.2915,477,829,0
27567348,1997,0.7539,0.1758,-0.1636,82.5195,-236.2060,6.5308,472,925,0
27572342,1998,0.7578,0.2026,-0.1255,83.6792,-240.3564,3.4790,469,911,0
27577343,1999,0.8076,0.2378,-0.0176,86.1206,-241.0889,1.8311,488,883,0
