t_us,seq,cost_a_avail,cost_a_read,cost_g_avail,cost_g_read,t_imu,t_serial,missed
10277206,83,1129,4228,1099,4213,10773,207,322
10288169,84,1128,4260,1126,4262,10712,225,324
10299239,85,1128,4275,1101,4228,10818,225,325
10310255,86,1127,4221,1100,4216,10773,215,326
10321194,87,1163,4233,1127,4214,10704,207,327
10332235,88,1147,4236,1098,4257,10807,206,328
10343275,89,1100,4210,1097,4217,10779,235,330
10354233,90,1117,4230,1098,4224,10696,235,331
10365206,91,1158,4278,1099,4259,10710,207,332
10376277,92,1100,4213,1100,4213,10837,207,333
10387209,93,1137,4237,1116,4212,10698,206,334
10398204,94,1125,4209,1125,4263,10744,206,336
10409250,95,1129,4257,1113,4213,10794,225,337
10420247,96,1099,4208,1101,4228,10755,215,338
10431187,97,1129,4237,1097,4249,10707,207,339
10442203,98,1129,4268,1101,4287,10755,206,340
10453293,99,1131,4211,1098,4216,10829,235,342
10464252,100,1147,4229,1098,4221,10698,233,343
10475223,101,1128,4251,1099,4228,10736,207,344
10486236,102,1133,4222,1100,4227,10778,207,345
10497222,103,1107,4235,1116,4213,10752,207,346
10508216,104,1128,4231,1126,4263,10743,207,348
10519258,105,1098,4264,1127,4224,10788,225,349
10530294,106,1128,4209,1099,4211,10785,225,350
10541217,107,1169,4233,1123,4228,10689,207,351
10552247,108,1130,4224,1097,4269,10795,207,352
10563289,109,1129,4219,1098,4211,10779,235,354
10574240,110,1129,4211,1137,4235,10700,225,355
10585228,111,1128,4259,1100,4249,10754,208,356
10596269,112,1156,4214,1101,4224,10807,207,357
10607240,113,1132,4236,1116,4213,10736,207,358
10618230,114,1099,4215,1100,4226,10738,207,360
10629191,115,1127,4209,1100,4209,10710,224,361
10640112,116,1163,4229,1127,4221,10688,207,362
10651129,117,1131,4250,1101,4276,10783,207,363
10662191,118,1100,4210,1097,4226,10799,236,364
10673157,119,1146,4230,1098,4208,10705,234,366
10684114,120,1156,4265,1099,4214,10722,207,367
10695125,121,1129,4260,1100,4226,10777,207,368
10706116,122,1146,4236,1116,4213,10757,207,369
10717121,123,1125,4207,1128,4258,10754,207,370
10728162,124,1128,4253,1127,4222,10789,225,372
10739185,125,1128,4213,1099,4210,10771,224,373
10750110,126,1143,4235,1125,4243,10692,207,374
10761133,127,1129,4249,1097,4265,10788,207,375
10772179,128,1101,4220,1098,4207,10784,236,376
10783131,129,1100,4212,1141,4229,10696,229,378
10794120,130,1156,4265,1099,4246,10754,207,379
10805162,131,1157,4215,1100,4232,10808,207,380
10816142,132,1103,4236,1116,4213,10745,207,381
10827132,133,1128,4210,1099,4228,10740,207,382
10838081,134,1127,4217,1099,4217,10706,216,384
10849019,135,1160,4232,1127,4222,10704,208,385
10860036,136,1130,4258,1098,4267,10783,207,386
10871095,137,1129,4211,1097,4214,10795,236,387
10882050,138,1117,4212,1096,4207,10694,234,388
10893006,139,1157,4265,1104,4212,10721,207,390
10904020,140,1099,4267,1101,4226,10779,208,391
10915017,141,1146,4229,1099,4213,10763,207,392
10925997,142,1128,4244,1126,4265,10729,225,393
10937054,143,1126,4255,1128,4220,10805,226,394
10948076,144,1127,4209,1100,4210,10772,224,396
10959000,145,1148,4249,1126,4227,10689,207,397
10970027,146,1101,4249,1097,4266,10793,207,398
10981074,147,1131,4220,1098,4207,10783,235,399
10992056,148,1100,4213,1138,4230,10697,229,400
11003012,149,1156,4265,1104,4239,10722,207,402
11014051,150,1152,4213,1100,4225,10804,207,403
11025019,151,1139,4235,1116,4212,10734,207,404
11036014,152,1125,4210,1127,4255,10743,207,405
11047055,153,1127,4252,1128,4213,10789,226,406
11058058,154,1129,4207,1098,4233,10761,215,408
11069003,155,1145,4234,1127,4210,10710,207,409
11080023,156,1129,4263,1098,4269,10758,207,410
11091087,157,1100,4219,1098,4207,10802,236,411
11102070,158,1099,4212,1115,4235,10696,230,412
11113009,159,1128,4214,1100,4277,10705,207,414
11124033,160,1127,4239,1100,4216,10790,207,415
11135019,161,1128,4248,1099,4222,10752,207,416
11146013,162,1128,4239,1127,4213,10741,226,417
11157013,163,1098,4221,1098,4212,10749,224,418
11167947,164,1115,4240,1123,4228,10700,207,420
11178959,165,1130,8,1097,9,10778,207,421
11182455,166,1130,9,1098,4263,2304,204,421
11189237,167,1098,4208,1099,4211,6543,213,421
11200159,168,1130,4253,1097,4245,10659,206,422
11211204,169,1130,4210,1098,4218,10783,236,423
11222164,170,1116,4219,1097,4207,10698,234,424
11233127,171,1158,4215,1100,4263,10730,207,426
11244139,172,1128,4269,1100,4220,10777,207,427
11255132,173,1146,4239,1100,4213,10759,207,428
11266125,174,1129,4219,1100,4226,10740,226,429
11277084,175,1098,4218,1099,4231,10717,215,430
11288035,176,1148,4233,1128,4209,10717,207,432
11299056,177,1100,4253,1098,4267,10786,207,433
11310107,178,1100,4212,1098,4209,10789,236,434
11321060,179,1128,4212,1114,4229,10691,234,435
11332020,180,1158,4213,1100,4212,10726,208,436
11342980,181,1128,4222,1116,4224,10726,207,438
11353963,182,1126,4211,1100,4250,10749,207,439
11365001,183,1127,4243,1100,4216,10785,225,440
11375970,184,1103,4206,1098,4260,10726,215,441
11386943,185,1150,4234,1127,4212,10738,207,442
11397969,186,1129,4262,1097,4258,10792,208,444
11409021,187,1101,4222,1098,4207,10790,235,445
11420002,188,1100,4212,1115,4239,10698,226,446
11430944,189,1158,4214,1100,4272,10707,207,447
11441964,190,1156,4235,1101,4213,10785,207,448
11452944,191,1099,4243,1100,4232,10746,208,450
11463943,192,1125,4210,1127,4213,10746,225,451
11474939,193,1126,4208,1099,4214,10745,224,452
11485863,194,1145,4232,1125,4236,10690,208,453
11496877,195,1129,4258,1102,4268,10781,207,454
11507940,196,1129,4212,1102,4210,10800,234,456
11518897,197,1146,4226,1098,4209,10696,235,457
11529868,198,1156,4214,1100,4285,10737,208,458
11540900,199,1155,4217,1100,4227,10798,207,459
11551875,200,1145,4230,1100,4213,10740,207,460
11562857,201,1128,4220,1099,4228,10730,226,462
11573816,202,1099,4214,1099,4227,10716,215,463
11584760,203,1146,4231,1122,4224,10709,207,464
11595760,204,1130,4285,1098,4247,10767,207,465
11606824,205,1100,4210,1097,4215,10801,236,466
11617780,206,1129,4212,1114,4223,10695,234,468
11628736,207,1158,4211,1100,4212,10722,208,469
11639695,208,1128,4222,1116,4220,10725,207,470
11650674,209,1156,4219,1099,4265,10745,207,471
11661708,210,1127,4256,1127,4214,10782,226,472
11672716,211,1131,4207,1099,4228,10766,216,474
11683659,212,1114,4234,1127,4211,10708,208,475
11694679,213,1129,4263,1097,4250,10786,208,476
11705723,214,1129,4211,1097,4221,10782,236,477
11716685,215,1131,4213,1107,4233,10701,234,478
11727644,216,1158,4212,1100,4213,10724,208,480
11738603,217,1129,4234,1115,4212,10725,207,481
11749588,218,1154,4236,1101,4255,10733,207,482
11760629,219,1127,4249,1128,4213,10789,226,483
11771630,220,1128,4207,1100,4234,10759,215,484
11782573,221,1145,4213,1127,4211,10709,207,486
11793573,222,1130,4262,1097,4258,10765,207,487
11804626,223,1129,4220,1102,4206,10791,235,488
11815578,224,1100,4222,1096,4235,10701,223,489
11826538,225,1156,4213,1101,4212,10698,207,490
11837496,226,1107,4228,1099,4213,10723,207,492
11848466,227,1157,4209,1126,4215,10718,224,493
11859467,228,1128,4294,1127,4227,10749,225,494
11870526,229,1128,4210,1102,4230,10817,215,495
11881473,230,1146,4229,1125,4234,10712,207,496
11892483,231,1130,4263,1098,4252,10777,207,498
11903531,232,1130,4219,1098,4207,10785,236,499
11914512,233,1101,9,1100,8,10697,228,500
11917476,234,1099,8,1116,9,2261,221,500
11922461,235,1128,4213,1100,4211,2275,211,500
11933389,236,1134,4227,1099,4213,10695,207,501
11944357,237,1127,4209,1127,4215,10716,224,502
11955358,238,1127,4295,1126,4228,10750,225,503
11966420,239,1127,4211,1106,4229,10820,216,504
11977369,240,1128,4235,1125,4245,10714,208,505
11988379,241,1131,4267,1102,8,10776,207,507
11995162,242,1101,9,1116,8,6551,205,507
11997733,243,1098,9,1101,4234,2276,211,507
12004505,244,1131,4212,1098,4206,6513,205,507
12015454,245,1130,4213,1097,4235,10688,235,508
12026405,246,1157,4217,1100,4213,10717,207,509
12037368,247,1107,4229,1100,4213,10730,207,510
12048339,248,1157,4210,1100,4215,10718,224,512
12059342,249,1099,4285,1127,4224,10752,225,513
12070390,250,1098,4210,1110,4230,10804,215,514
12081342,251,1097,4249,1127,4229,10718,208,515
12092350,252,1100,4263,1099,4271,10774,207,516
12103417,253,1100,8,1112,8,10805,236,518
12107460,254,1100,8,1125,4245,2302,203,518
12114214,255,1157,4214,1100,4217,6522,205,518
12125176,256,1137,4228,1099,4214,10729,206,519
12136146,257,1128,4210,1099,4215,10718,225,520
12147150,258,1097,4285,1127,4213,10752,225,521
12158186,259,1099,4208,1116,4233,10794,216,523
12169146,260,1128,4235,1127,4209,10697,207,524
12180150,261,1129,4213,1097,4208,10769,208,525
12191101,262,1146,4218,1098,4209,10690,235,526
12202065,263,1156,4264,1114,4240,10730,207,527
12213118,264,1156,4216,1100,4212,10818,207,529
12224078,265,1114,4229,1099,4213,10727,207,530
12235056,266,1156,4236,1099,4215,10726,224,531
12246056,267,1099,4275,1104,4214,10749,225,532
12257070,268,1103,4207,1098,4211,10763,223,533
12267995,269,1129,4254,1127,4247,10662,207,535
12279047,270,1101,4212,1098,4208,10817,207,536
12290000,271,1146,4212,1098,4207,10691,234,537
12300957,272,1156,4245,1100,4275,10723,208,538
12312026,273,1129,4213,1100,4213,10835,207,539
12322986,274,1133,4228,1099,4228,10725,207,541
12333968,275,1145,4223,1100,4215,10732,224,542
12344943,276,1127,4282,1109,4214,10723,224,543
12355968,277,1099,4206,1098,4212,10775,224,544
12366889,278,1130,4267,1099,4228,10687,207,545
12377918,279,1129,4212,1098,4208,10766,236,547
12388869,280,1130,4232,1106,4234,10689,235,548
12399848,281,1157,4212,1100,4212,10745,207,549
12410806,282,1104,4235,1116,4213,10724,207,550
12421797,283,1137,4223,1100,4214,10739,207,551
12432764,284,1129,4276,1100,4216,10716,224,553
12443777,285,1129,4215,1098,4216,10761,208,554
12454710,286,1129,4269,1127,4247,10699,207,555
12465758,287,1130,4211,1098,4208,10815,207,556
12476711,288,1147,4213,1115,4207,10690,234,557
12487669,289,1100,4214,1100,4271,10724,207,559
12498688,290,1128,4226,1101,4212,10785,207,560
12509631,291,1128,4226,1100,4247,10709,207,561
12520628,292,1131,4227,1126,4215,10745,225,562
12531612,293,1127,4209,1111,4236,10742,215,563
12542571,294,1144,4214,1122,4228,10724,208,565
12553556,295,1101,4212,1098,4208,10751,207,566
12564508,296,1146,4247,1098,4206,10690,235,567
12575482,297,1100,4265,1126,4233,10739,207,568
12586538,298,1100,4213,1100,4213,10822,208,569
12597496,299,1136,4235,1116,4213,10724,207,571
12608489,300,1106,4224,1100,4211,10741,207,572
12619444,301,1103,4206,1098,4291,10713,216,573
12630449,302,1127,4213,1099,4221,10771,207,574
12641401,303,1129,4283,1098,4220,10701,208,575
12652435,304,1129,4212,1098,4207,10773,235,576
12663376,305,1100,4228,1101,4235,10690,225,578
12674347,306,1157,4218,1100,4212,10707,207,579
12685310,307,1117,4233,1100,4213,10729,208,580
12696297,308,1156,4238,1100,4212,10734,225,581
12707288,309,1128,4303,1127,4221,10748,216,582
12718351,310,1102,4216,1116,4229,10820,215,584
12729321,311,1134,4236,1123,4229,10707,208,585
12740319,312,1131,4211,1098,4212,10764,207,586
12751274,313,1147,4213,1115,4208,10694,234,587
12762232,314,1157,4211,1100,4213,10724,207,588
12773189,315,1099,4293,1110,4212,10722,207,590
12784207,316,1129,4226,1100,4251,10784,207,591
12795209,317,1158,4250,1100,4212,10749,226,592
12806214,318,1128,4207,1098,4257,10763,216,593
12817181,319,1117,4207,1125,4225,10732,208,594
12828131,320,1129,4211,1102,4296,10716,207,596
12839174,321,1130,4215,1098,4207,10782,234,597
12850120,322,1100,4234,1116,4234,10692,227,598
12861110,323,1156,4214,1101,4212,10726,207,599
12872068,324,1115,4229,1099,4223,10724,207,600
12883057,325,1144,4229,1100,4212,10738,224,602
12894026,326,1099,4301,1100,4215,10726,216,603
12905063,327,1128,4212,1098,4212,10786,207,604
12915989,328,1101,4275,1125,4240,10691,207,605
12927035,329,1130,4213,1099,4208,10812,207,606
12937988,330,1130,4219,1115,4209,10692,235,608
12948938,331,1155,4213,1100,4212,10715,208,609
12959895,332,1110,4293,1110,4213,10724,207,610
12970926,333,1130,4228,1100,4259,10796,207,611
12981937,334,1128,4220,1127,4215,10759,226,612
12992910,335,1098,4213,1116,4257,10731,216,614
13003901,336,1114,4206,1118,4210,10756,207,615
13014855,337,1130,4232,1098,4281,10720,207,616
13025901,338,1131,4212,1097,4213,10784,235,617
13036857,339,1128,4244,1115,4209,10695,234,618
13047830,340,1156,4214,1101,4213,10739,207,620
13058789,341,1135,4267,1115,4237,10724,208,621
13069820,342,1128,4210,1099,4265,10797,207,622
13080817,343,1128,4218,1099,4227,10745,225,623
13091782,344,1098,4215,1117,4264,10715,223,624
13102780,345,1144,4212,1117,4211,10735,207,626
13113740,346,1130,4225,1097,4292,10726,208,627
13124789,347,1101,4213,1097,4212,10787,236,628
13135745,348,1130,4222,1099,4234,10694,234,629
13146707,349,1157,4212,1100,4213,10727,207,630
13157664,350,1129,4244,1100,4228,10723,207,632
13168659,351,1156,4211,1099,4214,10741,225,633
13179623,352,1129,4206,1108,4266,10721,216,634
13190609,353,1117,4207,1107,4224,10752,207,635
13201540,354,1130,4215,1098,4208,10697,207,636
13212496,355,1129,4221,1115,4210,10693,235,638
13223447,356,1157,4212,1100,4237,10717,207,639
13234431,357,1131,4239,1110,4210,10749,207,640
13245424,358,1129,4224,1099,4261,10760,207,641
13256432,359,1155,4237,1099,4214,10755,226,642
13267422,360,1128,4206,1101,4285,10747,216,643
13278419,361,1144,4209,1098,4219,10763,207,645
13289365,362,1131,4272,1098,4218,10711,207,646
13300387,363,1131,4214,1098,9,10761,234,647
13307112,364,1122,9,1099,8,6492,206,647
13309651,365,1144,9,1099,4213,2310,202,647
13316415,366,1129,4220,1115,4210,6505,232,647
13327364,367,1156,4213,1100,4238,10715,206,648
13338347,368,1100,4241,1110,4213,10749,207,650
13349343,369,1129,4212,1099,4265,10761,207,651
13360343,370,1129,4208,1127,4213,10748,225,652
13371305,371,1097,4208,1116,4274,10718,215,653
13382307,372,1117,4208,1105,4225,10739,207,654
13393239,373,1100,4212,1099,4312,10697,207,656
13404295,374,1101,4211,1098,4217,10794,235,657
13415255,375,1130,9,1110,9,10698,234,658
13417802,376,1099,9,1118,9,2298,221,658
13422463,377,1109,4227,1098,4206,2304,231,658
13433432,378,1100,4246,1099,4240,10684,230,659
13444393,379,1156,4215,1100,4211,10726,208,660
13455352,380,1146,4288,1100,4217,10726,207,661
13466379,381,1128,4224,1099,4215,10792,207,662
13477339,382,1129,4264,1128,4217,10708,225,663
13488361,383,1126,4208,1117,4276,10779,215,665
13499364,384,1117,4207,1128,4209,10770,207,666
13510302,385,1130,4212,1098,4269,10703,207,667
13521314,386,1130,4215,1097,4209,10750,236,668
13532298,387,1100,4263,1097,4225,10692,264,669
13543260,388,1157,4211,1100,4213,10727,207,671
13554217,389,1146,4262,1116,4237,10723,208,672
13565256,390,1128,4209,1100,4214,10805,207,673
13576200,391,1128,4280,1127,4215,10693,224,674
13587235,392,1128,4207,1098,4275,10793,215,675
13598220,393,1144,4212,1115,4211,10752,207,677
13609179,394,1129,4222,1097,4303,10724,207,678
13620235,395,1101,4212,1102,4211,10794,235,679
13631195,396,1129,4222,1098,4216,10698,235,680
13642137,397,1159,4217,1100,4213,10708,207,681
13653102,398,1128,4273,1116,4251,10731,208,683
13664148,399,1099,4211,1100,4222,10812,207,684
13675104,400,1098,4268,1127,4217,10704,225,685
13686128,401,1127,4208,1098,4246,10781,215,686
13697083,402,1126,4221,1125,4239,10721,207,687
13708070,403,1100,4211,1101,4303,10752,207,689
13719119,404,1129,4211,1098,4218,10787,234,690
13730081,405,1130,4224,1096,4225,10699,236,691
13741033,406,1157,4213,1100,4213,10717,207,692
13751992,407,1128,4245,1100,4228,10724,207,693
13762988,408,1114,4223,1099,4214,10744,226,695
13773953,409,1129,4292,1128,4214,10721,216,696
13785007,410,1098,4209,1099,4210,10805,223,697
13795930,411,1131,4233,1125,4234,10659,207,698
13806946,412,1129,4212,1099,4312,10783,207,699
13818001,413,1129,4212,1102,4210,10793,235,701
13828960,414,1100,4254,1098,4213,10697,235,702
13839930,415,1156,4214,1100,4212,10737,207,703
13850890,416,1146,4273,1116,4225,10725,208,704
13861926,417,1128,4209,1099,4214,10802,207,705
13872871,418,1129,4279,1127,4217,10695,224,707
13883908,419,1128,4207,1116,4273,10794,216,708
13894907,420,1097,4208,1117,4224,10765,208,709
13905830,421,1101,4212,1098,4208,10689,207,710
13916782,422,1101,4232,1115,4207,10690,235,711
13927742,423,1156,4226,1100,4213,10727,207,713
13938714,424,1130,4243,1106,4217,10737,208,714
13949714,425,1129,4212,1100,4215,10766,208,715
13960663,426,1099,4269,1100,4214,10698,225,716
13971686,427,1099,8,1098,8,10780,216,717
13974230,428,1101,9,1116,8,2285,232,717
13977458,429,1101,4211,1097,4214,2306,211,717
13988384,430,1130,4232,1099,4212,10664,234,718
13999332,431,1158,4213,1101,4214,10715,207,719
14010294,432,1130,4211,1100,4245,10728,207,720
14021274,433,1126,4215,1099,4215,10727,225,721
14032244,434,1127,4207,1116,4266,10727,216,722
14043236,435,1117,4211,1108,4213,10758,207,724
14054163,436,1130,4228,1097,4265,10692,207,725
14065188,437,1149,4213,1097,4211,10762,236,726
14076161,438,1129,4239,1098,4208,10712,234,727
14087113,439,1158,4212,1101,4213,10718,207,728
14098073,440,1129,4211,1100,4265,10725,207,730
14109072,441,1149,4209,1100,4215,10746,225,731
14120029,442,1128,4264,1098,4228,10713,215,732
14131023,443,1116,4206,1109,4212,10760,208,733
14141942,444,1129,4237,1098,4265,10685,208,734
14152976,445,1139,4216,1098,4206,10771,235,736
14163939,446,1130,4253,1098,4216,10701,235,737
14174911,447,1157,4212,1100,4213,10738,207,738
14185870,448,1128,4210,1099,4284,10725,207,739
14196886,449,1129,4208,1099,4215,10765,224,740
14207823,450,1128,4279,1126,4223,10695,215,742
14218856,451,1127,4209,1099,4209,10799,207,743
14229793,452,1172,4220,1125,4226,10687,207,744
14240812,453,1132,4212,1102,4207,10785,207,745
14251769,454,1101,4232,1115,4211,10695,234,746
14262734,455,1099,4214,1100,4212,10730,208,748
14273692,456,1129,4234,1116,4228,10667,208,749
14284703,457,1128,4211,1099,4215,10777,208,750
14295651,458,1127,4265,1100,4213,10696,225,751
14306669,459,1099,4208,1098,4212,10776,216,752
14317592,460,1127,4244,1125,4232,10660,208,754
14328596,461,1101,4211,1098,4298,10771,207,755
14339639,462,1131,4219,1098,4212,10780,235,756
14350591,463,1099,4265,1106,4214,10702,224,757
14361582,464,1158,4213,1100,4212,10727,208,758
14372543,465,1128,4211,1099,4246,10727,207,760
14383523,466,1143,4226,1100,4211,10728,225,761
14394487,467,1127,4207,1117,4281,10722,216,762
14405495,468,1117,4207,1109,4209,10775,207,763
14416414,469,1130,4236,1098,4265,10684,207,764
14427447,470,1149,4211,1098,4208,10771,235,765
14438416,471,1100,4248,1098,4207,10706,236,767
14449374,472,1126,4213,1100,4217,10695,208,768
14460337,473,1129,4304,1116,4227,10729,207,769
14471388,474,1129,4211,1100,4214,10817,208,770
14482335,475,1127,4292,1100,4212,10696,225,771
14493352,476,1103,4206,1099,4211,10775,216,773
14504276,477,1128,4222,1125,4225,10660,207,774
14515269,478,1130,4212,1099,4212,10758,208,775
14526225,479,1130,4259,1115,4226,10695,234,776
14537254,480,1100,4215,1125,4221,10772,230,777
14548238,481,1102,4214,1100,4217,10720,207,779
14559204,482,1128,4211,1100,4247,10732,207,780
14570183,483,1135,4224,1100,4213,10727,226,781
14581140,484,1127,4263,1099,4228,10715,216,782
14592134,485,1143,4213,1099,9,10760,207,783
14598899,486,1129,9,1100,8,6505,234,784
14602460,487,1128,4213,1100,4217,2288,221,784
14613428,488,1098,4285,1099,4212,10727,215,785
14624428,489,1098,4208,1119,4224,10765,208,786
14635354,490,1131,4226,1098,4269,10693,207,787
14646383,491,1131,4220,1098,4209,10766,235,788
14657343,492,1128,8,1116,9,10699,234,789
14659885,493,1099,9,1109,8,2303,211,789
14662486,494,1100,4248,1121,4222,2266,231,789
14673482,495,1100,4265,1107,4210,10734,235,790
14684469,496,1155,4213,1101,4218,10722,207,791
14695432,497,1129,4302,1116,4239,10729,208,792
14706494,498,1130,4209,1100,4213,10828,207,793
14717440,499,1129,4265,1101,4214,10694,225,794
14728469,500,1099,4207,1098,4211,10779,224,796
14739390,501,1128,4247,1123,4224,10657,207,797
14750388,502,1130,4212,1098,4295,10764,207,798
14761428,503,1139,4216,1097,4213,10777,235,799
14772398,504,1130,4256,1098,4209,10708,234,800
14783368,505,1155,4214,1100,4217,10735,208,802
14794332,506,1129,4283,1116,4220,10730,207,803
14805372,507,1100,4220,1100,4213,10807,207,804
14816328,508,1098,9,1109,9,10704,225,805
14818881,509,1130,9,1101,8,2295,232,805
14822461,510,1125,4231,1100,4213,2290,221,805
14833414,511,1098,4207,1098,4298,10712,215,806
14844422,512,1143,4208,1098,4222,10745,207,807
14855370,513,1129,4281,1098,4208,10713,208,808
14866390,514,1149,4213,1097,4212,10759,234,809
14877365,515,1100,4240,1098,4209,10713,235,810
14888317,516,1155,4214,1100,4212,10718,208,812
14899275,517,1100,4210,1101,4280,10723,207,813
14910288,518,1129,4213,1099,4227,10760,226,814
14921243,519,1128,4263,1126,4224,10712,216,815
14932261,520,1144,4209,1100,4210,10784,208,816
14943199,521,1156,4251,1115,4227,10704,207,818
14954224,522,1130,4212,1098,4212,10792,207,819
14965180,523,1130,4257,1123,4209,10695,234,820
14976233,524,1101,4212,1100,4285,10762,264,821
14987209,525,1157,4215,1101,4213,10741,207,822
14998171,526,1128,4215,1100,4259,10727,207,824
15009168,527,1149,4212,1100,4213,10744,225,825
15020126,528,1102,4264,1120,4212,10715,215,826
15031131,529,1097,4207,1119,4209,10742,207,827
15042039,530,1130,4234,1098,4267,10675,207,828
15053073,531,1147,4220,1097,4214,10771,235,830
15064055,532,1101,4259,1097,4209,10721,235,831
15075026,533,1103,4214,1100,4211,10737,207,832
15085987,534,1099,4211,1100,4285,10728,207,833
15097006,535,1128,4210,1100,4227,10766,226,834
15107955,536,1127,4268,1099,4213,10707,215,836
15118940,537,1144,4222,1099,4210,10750,207,837
15129891,538,1131,4281,1125,4244,10717,207,838
15140947,539,1130,4216,1098,4213,10823,207,839
15151909,540,1130,4234,1098,4210,10699,234,840
15162856,541,1156,4214,1101,4213,10713,208,842
15173815,542,1099,4299,1116,4245,10724,208,843
15184880,543,1130,4213,1100,4214,10831,207,844
15195831,544,1127,4238,1126,4212,10699,225,845
15206812,545,1127,4208,1098,4211,10747,207,846
15217749,546,1128,4270,1115,4225,10703,207,848
15228763,547,1101,4211,1098,4294,10780,207,849
15239802,548,1146,4230,1097,4209,10775,236,850
15250787,549,1128,4262,1098,4207,10724,235,851
15261759,550,1161,4214,1100,4212,10738,208,852
15272722,551,1098,4282,1100,4240,10730,207,854
15283765,552,1129,4224,1100,4213,10791,207,855
15294715,553,1128,4246,1099,4211,10708,215,856
15305676,554,1104,4208,1098,4214,10727,207,857
15316578,555,1101,4232,1097,4267,10667,207,858
15327609,556,1145,4225,1098,4210,10768,236,860
15338590,557,1128,4265,1098,4207,10719,235,861
15349566,558,1103,4213,1101,4237,10742,207,862
15360553,559,1136,4232,1116,4225,10753,207,863
15371585,560,1100,4211,1100,4213,10797,208,864
15382522,561,1127,4251,1126,4213,10695,216,866
15393517,562,1147,4207,1098,4210,10760,207,867
15404457,563,1127,4254,1128,4210,10706,207,868
15415482,564,1129,4235,1097,4268,10790,207,869
15426517,565,1146,4228,1097,4209,10771,236,870
15437501,566,1129,4265,1106,4208,10723,234,872
15448485,567,1101,4214,1101,4223,10749,207,873
15459456,568,1129,4285,1116,4214,10736,208,874
15470493,569,1100,4211,1099,4213,10786,207,875
15481430,570,1132,4247,1099,4212,10694,216,876
15492398,571,1115,4206,1098,4212,10734,208,877
15503334,572,1131,4212,1097,4259,10702,207,879
15514338,573,1146,4230,1097,4209,10741,236,880
15525323,574,1128,4291,1098,4209,10723,234,881
15536382,575,1100,4227,1126,8,10768,207,882
15543136,576,1099,8,1129,9,6504,223,883
15547462,577,1101,4213,1100,4224,2317,202,883
15558375,578,1100,4274,1116,4210,10680,206,884
15569397,579,1127,4209,1099,4214,10770,207,885
15580332,580,1098,4242,1099,4218,10693,216,886
15591296,581,1151,4221,1098,4213,10730,208,887
15602256,582,1156,4252,1125,4250,10726,207,888
15613314,583,1130,4212,1098,4286,10824,207,890
15624344,584,1147,4213,1097,4209,10766,235,891
15635330,585,1129,4292,1098,4208,10725,234,892
15646332,586,1100,4216,1100,4265,10767,207,893
15657347,587,1128,4225,1116,4222,10724,208,894
15668332,588,1129,4210,1100,4212,10751,207,896
15679268,589,1128,4237,1126,4215,10693,215,897
15690250,590,1117,4211,1098,4211,10748,207,898
15701164,591,1155,4256,1125,4235,10680,208,899
15712213,592,1130,4211,1098,4294,10815,207,900
15723250,593,1147,4230,1101,4208,10776,235,902
15734241,594,1129,4291,1105,4209,10729,235,903
15745307,595,1100,4224,1126,4252,10775,264,904
15756285,596,1156,4212,1100,4212,10744,207,905
15767243,597,1128,4211,1100,4213,10724,207,906
15778188,598,1128,4217,1099,4213,10693,224,908
15789121,599,1144,4206,1098,4210,10698,207,909
15800057,600,1130,4264,1128,4249,10701,208,910
15811104,601,1100,4212,1099,4211,10813,208,911
15822059,602,1130,4270,1115,4207,10694,235,912
15833085,603,1100,4214,1126,4252,10764,234,914
15844082,604,1127,4211,1100,4213,10733,207,915
15855039,605,1129,4210,1100,4215,10722,207,916
15865986,606,1155,4233,1099,4214,10694,225,917
15876963,607,1127,4262,1131,4218,10743,207,918
15887993,608,1145,4206,1098,4227,10780,207,920
15898945,609,1156,4253,1125,4249,10717,207,921
15910005,610,1130,4212,1097,4286,10825,207,922
15921034,611,1147,4230,1097,4207,10766,235,923
15932019,612,1129,4286,1098,4211,10723,235,924
15943018,613,1100,4216,1126,4248,10764,208,926
15954042,614,1128,4217,1114,4217,10733,208,927
15965023,615,1129,4211,1100,4215,10747,207,928
15975969,616,1157,4209,1099,4212,10695,225,929
15986949,617,1128,4286,1127,4223,10746,207,930
15998005,618,1118,4207,1098,4212,10821,207,932
16008916,619,1130,4264,1124,4207,10676,208,933
16019945,620,1118,4221,1099,4208,10768,235,934
16030924,621,1101,4286,1097,4213,10717,235,935
16041955,622,1100,4216,1126,4253,10769,235,936
16052956,623,1157,4213,1100,4217,10738,207,938
16063920,624,1128,4209,1100,4211,10729,207,939
16074861,625,1156,4240,1099,4212,10690,224,940
16085845,626,1149,4262,1130,4226,10750,207,941
16096887,627,1148,4224,1098,4209,10808,207,942
16107844,628,1155,4241,1127,4228,10722,207,944
16118872,629,1139,4228,1097,4281,10793,208,945
16129922,630,1146,4212,1098,4208,10788,235,946
16140906,631,1100,4215,1098,4260,10723,234,947
16151886,632,1157,4215,1100,4237,10746,207,948
16162871,633,1128,4244,1099,4213,10751,207,950
16173876,634,1128,4213,1099,4213,10753,225,951
16184815,635,1098,4245,1100,4229,10696,216,952
16195793,636,1145,4208,1099,4211,10744,207,953
16206732,637,1157,4239,1127,4211,10705,207,954
16217769,638,1148,8,1098,9,10803,207,956
16222458,639,1118,4230,1100,4212,2323,203,956
16233410,640,1099,4211,1100,4216,10701,225,957
16244349,641,1129,4257,1126,4215,10696,216,958
