t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
40553295,2274,0.0068,-0.0200,1.0864,9.8877,-5.4321,1.1597,7.0000,-4.0000,14.0000,0,1,476,1149,396,0
40558291,2275,0.0049,0.0044,1.0894,10.7422,-3.6621,0.4883,7.0000,-4.0000,14.0000,0,1,484,1188,408,0
40563295,2276,-0.0088,0.0391,1.0811,10.7422,-3.7842,-0.3662,7.0000,-4.0000,14.0000,0,1,480,1173,397,0
40568291,2277,-0.0142,0.0498,1.0688,9.0332,-4.2114,-0.6104,7.0000,-4.0000,14.0000,0,1,478,1203,397,0
40573294,2278,-0.0127,0.0312,1.0566,7.2021,-4.0283,-0.6714,7.0000,-4.0000,14.0000,0,1,494,1153,397,0
40578292,2279,-0.0176,0.0049,1.0435,6.9580,-4.3335,-0.6104,7.0000,-4.0000,14.0000,0,1,491,1204,395,0
40583290,2280,-0.0254,-0.0063,1.0312,8.5449,-5.2490,-0.7324,7.0000,-4.0000,14.0000,0,1,508,1151,395,0
40588288,2281,-0.0259,-0.0029,1.0234,9.8267,-5.7373,-1.0376,7.0000,-4.0000,14.0000,0,1,473,1192,398,0
40593290,2282,-0.0195,0.0005,1.0210,10.3149,-5.6763,-1.4648,7.0000,-4.0000,14.0000,0,1,464,1190,423,0
40598287,2283,-0.0107,0.0049,1.0220,10.3760,-5.0049,-1.7090,7.0000,-4.0000,14.0000,0,1,466,1173,395,0
40603291,2284,-0.0063,0.0142,1.0234,9.4604,-4.2725,-1.8921,7.0000,-4.0000,14.0000,0,1,471,1164,425,0
40608289,2285,-0.0088,0.0229,1.0264,8.1787,-3.5400,-2.1362,7.0000,-2.0000,19.0000,1,1,471,1157,398,0
40613290,2286,-0.0161,0.0317,1.0293,6.9580,-3.0518,-2.2583,7.0000,-2.0000,19.0000,0,1,475,1174,792,0
40618287,2287,-0.0210,0.0396,1.0317,5.8594,-3.3569,-2.1973,7.0000,-2.0000,19.0000,0,1,479,1082,395,0
40623293,2288,-0.0186,0.0415,1.0342,4.7607,-3.3569,-2.1362,7.0000,-2.0000,19.0000,0,1,463,1163,398,0
40628316,2289,-0.0132,0.0391,1.0352,3.9673,-2.9907,-2.1973,7.0000,-2.0000,19.0000,0,1,463,1159,410,0
40633293,2290,-0.0127,0.0352,1.0342,3.0518,-2.8076,-1.8921,7.0000,-2.0000,19.0000,0,1,463,1147,413,0
40638288,2291,-0.0142,0.0322,1.0210,2.5024,-3.1738,-1.7090,7.0000,-2.0000,19.0000,0,1,489,1171,399,0
40643293,2292,-0.0215,0.0244,1.0171,2.5024,-3.2349,-1.4648,7.0000,-2.0000,19.0000,0,1,473,1152,398,0
40648293,2293,-0.0132,0.0181,1.0322,2.3804,-4.2725,-1.0376,7.0000,-2.0000,19.0000,0,1,490,1144,403,0
40653288,2294,-0.0039,0.0205,1.0347,2.7466,-1.6479,-1.3428,7.0000,-2.0000,19.0000,0,1,472,1174,396,0
40658294,2295,-0.0146,0.0273,1.0283,2.5635,-2.5024,-1.0376,7.0000,-2.0000,19.0000,0,1,492,1188,410,0
40663286,2296,-0.0190,0.0312,1.0273,2.0142,-2.6245,-0.9766,7.0000,-2.0000,19.0000,0,1,475,1165,398,0
40668295,2297,-0.0151,0.0273,1.0283,1.5259,-2.5635,-0.8545,7.0000,-2.0000,19.0000,0,1,487,1190,397,0
40673289,2298,-0.0112,0.0254,1.0298,1.3428,-2.2583,-0.9155,7.0000,-2.0000,19.0000,0,1,493,1128,396,0
40678288,2299,-0.0117,0.0234,1.0288,1.2817,-1.9531,-1.0986,7.0000,-2.0000,19.0000,0,1,494,1156,395,0
40683286,2300,-0.0073,0.0215,1.0293,0.9766,-1.8921,-1.0376,7.0000,-2.0000,19.0000,0,1,463,1159,422,0
40688287,2301,-0.0054,0.0210,1.0298,0.9766,-1.0376,-1.4648,7.0000,-2.0000,19.0000,0,1,465,1170,403,0
40693293,2302,-0.0093,0.0181,1.0278,1.4038,-1.2207,-1.2817,7.0000,-2.0000,19.0000,0,1,470,1140,424,0
40698294,2303,-0.0112,0.0200,1.0278,1.6479,-0.9766,-1.4648,7.0000,-2.0000,19.0000,0,1,473,1150,395,0
40703291,2304,-0.0098,0.0239,1.0288,1.5869,-0.6104,-1.5869,7.0000,-2.0000,19.0000,0,1,479,1154,420,0
40708286,2305,-0.0054,0.0239,1.0298,1.3428,-0.3662,-1.5869,6.0000,-1.0000,17.0000,1,1,465,1149,399,0
40713289,2306,-0.0039,0.0249,1.0327,1.4648,0.0610,-1.7090,6.0000,-1.0000,17.0000,0,1,480,1147,791,0
40718286,2307,-0.0034,0.0264,1.0352,1.2817,0.3052,-1.8921,6.0000,-1.0000,17.0000,0,1,463,1127,416,0
40723294,2308,-0.0020,0.0259,1.0347,1.0376,0.2441,-1.8311,6.0000,-1.0000,17.0000,0,1,463,1137,397,0
40728316,2309,-0.0039,0.0298,1.0332,1.2207,0.7935,-1.7700,6.0000,-1.0000,17.0000,0,1,463,1165,412,0
40733289,2310,-0.0093,0.0347,1.0298,0.9155,1.0376,-2.0142,6.0000,-1.0000,17.0000,0,1,463,1143,413,0
40738294,2311,-0.0098,0.0322,1.0298,0.6104,0.4883,-1.5869,6.0000,-1.0000,17.0000,0,1,490,1165,405,0
40743288,2312,-0.0073,0.0303,1.0322,0.7935,0.7935,-1.5259,6.0000,-1.0000,17.0000,0,1,465,1130,397,0
40748290,2313,-0.0093,0.0278,1.0298,1.0376,0.9766,-1.7090,6.0000,-1.0000,17.0000,0,1,492,1131,406,0
40753288,2314,-0.0083,0.0244,1.0264,1.0376,0.4883,-1.4648,6.0000,-1.0000,17.0000,0,1,474,1164,397,0
40758291,2315,-0.0063,0.0229,1.0259,1.3428,0.9155,-1.3428,6.0000,-1.0000,17.0000,0,1,485,1196,414,0
40763290,2316,-0.0142,0.0254,1.0215,2.0142,0.8545,-1.5259,6.0000,-1.0000,17.0000,0,1,475,1155,397,0
40768295,2317,-0.0220,0.0254,1.0142,2.1362,0.4883,-1.8311,6.0000,-1.0000,17.0000,0,1,475,1158,397,0
40773288,2318,-0.0234,0.0215,1.0103,2.5635,0.0610,-1.7700,6.0000,-1.0000,17.0000,0,1,504,1133,396,0
40778290,2319,-0.0259,0.0200,1.0103,3.2349,-0.1221,-2.2583,6.0000,-1.0000,17.0000,0,1,491,1142,395,0
40783291,2320,-0.0273,0.0205,1.0103,3.7231,-0.9155,-2.6855,6.0000,-1.0000,17.0000,0,1,507,1146,395,0
40788292,2321,-0.0312,0.0190,1.0078,4.3945,-1.5259,-3.0518,6.0000,-1.0000,17.0000,0,1,478,1155,396,0
40793290,2322,-0.0356,0.0171,1.0049,4.9438,-2.8076,-3.3569,6.0000,-1.0000,17.0000,0,1,463,1177,423,0
40798293,2323,-0.0381,0.0195,1.0034,5.6763,-3.8452,-3.7842,6.0000,-1.0000,17.0000,0,1,472,1154,423,0
40803287,2324,-0.0391,0.0210,1.0020,6.0425,-5.4321,-4.5166,6.0000,-1.0000,17.0000,0,1,479,1151,420,0
40808291,2325,-0.0396,0.0205,0.9971,6.5918,-6.5918,-5.0049,8.0000,-2.0000,22.0000,1,1,471,1144,397,0
40813295,2326,-0.0439,0.0186,0.9907,7.6294,-7.6904,-5.6763,8.0000,-2.0000,22.0000,0,1,480,1148,791,0
40818289,2327,-0.0483,0.0190,0.9863,7.9346,-9.7046,-5.9814,8.0000,-2.0000,22.0000,0,1,463,1136,413,0
40823291,2328,-0.0430,0.0234,0.9878,8.3618,-11.2915,-6.4697,8.0000,-2.0000,22.0000,0,1,463,1169,397,0
40828289,2329,-0.0400,0.0239,0.9966,8.8501,-12.4512,-6.8970,8.0000,-2.0000,22.0000,0,1,463,1178,412,0
40833289,2330,-0.0449,0.0352,1.0034,8.6060,-14.3433,-6.6528,8.0000,-2.0000,22.0000,0,1,463,1167,397,0
40838289,2331,-0.0483,0.0474,1.0083,7.9346,-16.6016,-6.1646,8.0000,-2.0000,22.0000,0,1,490,1173,412,0
40843291,2332,-0.0479,0.0596,1.0151,7.0190,-18.7378,-5.8594,8.0000,-2.0000,22.0000,0,1,479,1160,399,0
40848295,2333,-0.0254,0.0625,1.0381,5.6763,-20.6909,-5.9204,8.0000,-2.0000,22.0000,0,1,464,1153,413,0
40853293,2334,0.0137,0.0542,1.0645,4.3335,-20.2026,-5.4932,8.0000,-2.0000,22.0000,0,1,483,1166,396,0
40858290,2335,0.0190,0.0537,1.0615,3.6011,-17.9443,-5.2490,8.0000,-2.0000,22.0000,0,1,475,1220,397,0
40863307,2336,-0.0063,0.0615,1.0405,1.7090,-19.1650,-4.0283,8.0000,-2.0000,22.0000,0,1,490,1177,397,0
40868286,2337,-0.0215,0.0679,1.0264,-0.1831,-20.6909,-3.3569,8.0000,-2.0000,22.0000,0,1,474,1181,397,0
40873290,2338,-0.0166,0.0635,1.0249,-1.8921,-21.3013,-3.1128,8.0000,-2.0000,22.0000,0,1,481,1190,396,0
40878286,2339,-0.0029,0.0542,1.0308,-3.3569,-21.5454,-2.7466,8.0000,-2.0000,22.0000,0,1,503,1171,397,0
40883286,2340,0.0015,0.0474,1.0327,-4.2725,-21.7895,-2.4414,8.0000,-2.0000,22.0000,0,1,463,1171,422,0
40888290,2341,-0.0029,0.0449,1.0288,-5.3711,-22.5220,-2.1973,8.0000,-2.0000,22.0000,0,1,470,1171,400,0
40893289,2342,-0.0093,0.0435,1.0234,-6.6528,-23.5596,-2.4414,8.0000,-2.0000,22.0000,0,1,470,1171,423,0
40898293,2343,-0.0117,0.0405,1.0186,-7.4463,-25.3296,-2.5635,8.0000,-2.0000,22.0000,0,1,478,1174,399,0
40903291,2344,-0.0112,0.0396,1.0142,-7.9346,-26.7334,-3.0518,8.0000,-2.0000,22.0000,0,1,475,1170,418,0
40908289,2345,-0.0190,0.0444,1.0098,-8.4839,-28.6865,-3.6621,6.0000,-2.0000,20.0000,1,1,479,1198,423,0
40913292,2346,-0.0273,0.0454,1.0073,-9.2773,-30.9448,-4.2114,6.0000,-2.0000,20.0000,0,1,481,1137,794,0
40918289,2347,-0.0264,0.0381,1.0103,-9.6436,-32.7759,-4.8218,6.0000,-2.0000,20.0000,0,1,463,1065,394,0
40923287,2348,-0.0088,0.0254,1.0200,-9.5215,-34.5459,-5.3101,6.0000,-2.0000,20.0000,0,1,463,1156,399,0
40928304,2349,0.0146,0.0112,1.0312,-8.8501,-34.7900,-5.5542,6.0000,-2.0000,20.0000,0,1,462,1169,413,0
40933286,2350,0.0210,0.0078,1.0322,-7.5073,-34.8511,-5.5542,6.0000,-2.0000,20.0000,0,1,463,1209,412,0
40938295,2351,0.0142,0.0137,1.0254,-6.3477,-35.7056,-5.3711,6.0000,-2.0000,20.0000,0,1,463,1148,398,0
40943291,2352,0.0103,0.0225,1.0273,-5.6152,-36.6821,-5.6152,6.0000,-2.0000,20.0000,0,1,463,1143,398,0
40948290,2353,0.0254,0.0190,1.0356,-4.9438,-37.5977,-6.0425,6.0000,-2.0000,20.0000,0,1,491,1148,397,0
40953293,2354,0.0430,0.0132,1.0425,-3.7842,-36.8042,-6.4697,6.0000,-2.0000,20.0000,0,1,473,1152,396,0
40958292,2355,0.0605,0.0190,1.0464,-2.6245,-37.9639,-6.6528,6.0000,-2.0000,20.0000,0,1,480,1189,403,0
40963289,2356,0.0669,0.0269,1.0420,-2.5024,-36.0107,-6.7749,6.0000,-2.0000,20.0000,0,1,473,1164,397,0
40968287,2357,0.0425,0.0366,1.0376,-2.1362,-35.3394,-6.1646,6.0000,-2.0000,20.0000,0,1,486,1189,396,0
40973287,2358,0.0078,0.0396,1.0371,-2.3804,-37.4756,-5.1880,6.0000,-2.0000,20.0000,0,1,491,1144,396,0
40978289,2359,-0.0122,0.0391,1.0376,-2.1973,-40.1611,-4.2114,6.0000,-2.0000,20.0000,0,1,475,1150,396,0
40983287,2360,0.0073,0.0386,1.0420,-2.3193,-43.2739,-3.2349,6.0000,-2.0000,20.0000,0,1,508,1161,395,0
40988291,2361,0.0400,0.0430,1.0464,-3.4180,-44.7998,-2.6245,6.0000,-2.0000,20.0000,0,1,463,1160,399,0
40993293,2362,0.0503,0.0552,1.0464,-3.5400,-45.2881,-2.5024,6.0000,-2.0000,20.0000,0,1,467,1162,420,0
40998292,2363,0.0083,0.0659,1.0464,-5.3101,-47.6685,-3.0518,6.0000,-2.0000,20.0000,0,1,469,1153,396,0
41003289,2364,-0.0688,0.0732,1.0576,-8.4839,-58.1055,-3.2959,6.0000,-2.0000,20.0000,0,1,478,1151,396,0
41008293,2365,-0.1245,0.0815,1.0752,-12.4512,-73.8525,-4.2114,6.0000,-2.0000,20.0000,0,1,463,1192,423,0
41013289,2366,-0.2065,0.1084,1.0752,-17.7612,-90.8203,-5.4321,5.0000,-1.0000,19.0000,1,1,463,1180,418,0
41018292,2367,-0.3525,0.1562,1.0664,-23.1323,-107.5439,-4.1504,5.0000,-1.0000,19.0000,0,1,480,1202,791,0
41023288,2368,-0.5132,0.1948,1.0684,-31.3721,-135.5591,-3.6621,5.0000,-1.0000,19.0000,0,1,463,1157,431,0
41028289,2369,-0.7021,0.2241,1.0806,-37.6587,-166.9311,-2.6245,5.0000,-1.0000,19.0000,0,1,462,1210,403,0
41033293,2370,-0.9282,0.2705,1.0933,-42.7246,-206.8481,1.7700,5.0000,-1.0000,19.0000,0,1,463,1194,412,0
41038294,2371,-0.9297,0.2666,1.1748,-52.1851,-256.8970,7.2632,5.0000,-1.0000,19.0000,0,1,489,1198,396,0
41043294,2372,-0.3823,0.1543,1.3296,-64.6973,-302.0020,15.9302,5.0000,-1.0000,19.0000,0,1,490,1219,411,0
41048286,2373,0.0127,0.1396,1.4297,-62.8052,-307.3120,7.8735,5.0000,-1.0000,19.0000,0,1,486,1193,398,0
41053286,2374,-0.4160,0.2954,1.4365,-63.5986,-341.1865,5.9814,5.0000,-1.0000,19.0000,0,1,463,1178,395,0
41058289,2375,-0.8691,0.3667,1.4873,-87.4023,-393.6157,19.6533,5.0000,-1.0000,19.0000,0,1,475,1196,407,0
41063288,2376,-0.6289,0.3066,1.5894,-103.5767,-438.5376,31.1279,5.0000,-1.0000,19.0000,0,1,486,1228,397,0
41068288,2377,-0.1123,0.3081,1.5864,-107.9101,-462.6465,23.9868,5.0000,-1.0000,19.0000,0,1,477,1229,396,0
41073291,2378,-0.0859,0.4321,1.6016,-123.5351,-484.8633,20.2637,5.0000,-1.0000,19.0000,0,1,485,1233,397,0
41078288,2379,-0.6699,0.5508,1.8003,-161.8652,-513.2446,12.4512,5.0000,-1.0000,19.0000,0,1,488,1233,397,0
41083292,2380,-1.1665,0.5693,1.9102,-190.6128,-580.5054,0.0610,5.0000,-1.0000,19.0000,0,1,508,1230,395,0
41088292,2381,-1.1816,0.5117,1.6274,-212.3413,-637.4512,-13.4888,5.0000,-1.0000,19.0000,0,1,465,1188,422,0
41093295,2382,-1.0122,0.3794,1.1323,-238.0981,-648.8647,-4.6387,5.0000,-1.0000,19.0000,0,1,480,1219,397,0
41098295,2383,-0.8384,0.1816,0.7324,-254.3945,-653.3203,1.3428,5.0000,-1.0000,19.0000,0,1,465,1207,423,0
41103292,2384,-0.7227,-0.0063,0.4897,-252.9907,-669.1894,-10.4370,5.0000,-1.0000,19.0000,0,1,473,1203,396,0
41108290,2385,-0.6675,-0.1577,0.2949,-247.4365,-678.4667,-20.0806,5.0000,-1.0000,19.0000,0,1,479,1217,423,0
41113290,2386,-0.6279,-0.2896,0.1421,-239.6850,-690.1855,-29.4800,-20.0000,-10.0000,19.0000,1,1,463,1251,418,0
41118287,2387,-0.6465,-0.4282,0.1714,-223.8159,-720.0317,-40.1001,-20.0000,-10.0000,19.0000,0,1,480,1252,791,0
41123290,2388,-0.5571,-0.5713,0.6270,-201.4160,-787.4755,-36.1938,-20.0000,-10.0000,19.0000,0,1,463,1135,433,0
41128286,2389,0.1528,-0.7412,1.6807,-176.0254,-815.1245,-13.2446,-20.0000,-10.0000,19.0000,0,1,462,1160,400,0
41133288,2390,2.2031,-1.3276,3.2500,-154.4800,-732.2997,5.4932,-20.0000,-10.0000,19.0000,0,1,463,1189,412,0
41138290,2391,3.4204,-1.9814,6.1001,-33.5693,-98.3887,-41.9311,-20.0000,-10.0000,19.0000,0,1,489,1246,397,0
41143287,2392,1.1606,-1.0830,5.9600,-4.2114,5.3101,-27.2217,-20.0000,-10.0000,19.0000,0,1,489,1225,411,0
41148295,2393,-0.4102,-0.4839,4.9175,6.1035,57.8003,-19.8975,-20.0000,-10.0000,19.0000,0,1,484,1220,398,0
41153290,2394,-0.8716,-0.3394,3.7305,28.2593,121.9482,-18.0054,-20.0000,-10.0000,19.0000,0,1,463,1185,413,0
41158294,2395,-0.7837,-0.3174,2.8052,33.1421,174.9267,-12.8174,-20.0000,-10.0000,19.0000,0,1,484,1208,396,0
41163289,2396,-0.6841,-0.2246,2.1392,28.6865,217.2851,-11.1084,-20.0000,-10.0000,19.0000,0,1,490,1212,414,0
41168299,2397,-0.7822,-0.0332,1.6050,31.1890,241.7602,-15.0757,-20.0000,-10.0000,19.0000,0,1,485,1279,397,0
41173288,2398,-0.9873,0.1836,1.1646,30.0903,245.1172,-21.4844,-20.0000,-10.0000,19.0000,0,1,473,1239,396,0
41178286,2399,-1.1255,0.3301,0.8765,24.6582,233.8867,-29.5410,-20.0000,-10.0000,19.0000,0,1,498,1262,396,0
41183290,2400,-1.0913,0.3745,0.7759,20.3857,217.0410,-38.0859,-20.0000,-10.0000,19.0000,0,1,503,1218,397,0
41188287,2401,-0.8970,0.3564,0.8291,17.0288,204.5898,-47.0581,-20.0000,-10.0000,19.0000,0,1,464,1224,422,0
41193290,2402,-0.6543,0.3281,0.9629,14.7705,202.8198,-56.5796,-20.0000,-10.0000,19.0000,0,1,472,1226,397,0
41198288,2403,-0.4707,0.3159,1.1104,13.6108,208.9233,-66.1621,-20.0000,-10.0000,19.0000,0,1,475,1231,423,0
41203291,2404,-0.3604,0.3135,1.2417,13.4888,218.9331,-75.5005,-20.0000,-10.0000,19.0000,0,1,465,1227,396,0
41208289,2405,-0.2808,0.2954,1.3530,15.2588,231.7505,-84.1064,-20.0000,-10.0000,19.0000,0,1,464,1213,423,0
41213286,2406,-0.1973,0.2505,1.4424,18.4326,248.1079,-91.4307,-3.0000,-10.0000,19.0000,1,1,473,1229,398,0
41218288,2407,-0.1040,0.1860,1.5024,22.5220,266.3574,-97.4731,-3.0000,-10.0000,19.0000,0,1,480,1196,791,0
41223289,2408,-0.0171,0.1226,1.5200,27.8320,285.4614,-102.1728,-3.0000,-10.0000,19.0000,0,1,462,1134,411,0
41228295,2409,0.0464,0.0752,1.4883,33.8135,303.9551,-105.3467,-3.0000,-10.0000,19.0000,0,1,463,1141,397,0
41233322,2410,0.0981,0.0303,1.4141,40.2832,320.3125,-107.6660,-3.0000,-10.0000,19.0000,0,1,463,1208,412,0
41238294,2411,0.1182,0.0317,1.2817,49.0112,333.9843,-109.8633,-3.0000,-10.0000,19.0000,0,1,463,1206,395,0
41243293,2412,0.1060,0.0757,1.1245,45.1050,341.7968,-109.6802,-3.0000,-10.0000,19.0000,0,1,489,1257,413,0
41248295,2413,0.0942,0.0811,1.0249,39.9780,346.8017,-112.3047,-3.0000,-10.0000,19.0000,0,1,469,1245,399,0
41253291,2414,0.0957,0.0669,0.9653,47.0581,343.8110,-112.3047,-3.0000,-10.0000,19.0000,0,1,490,1213,415,0
41258288,2415,0.1318,0.0591,0.9165,44.7388,338.9892,-111.0229,-3.0000,-10.0000,19.0000,0,1,473,1213,396,0
41263286,2416,0.1899,0.0312,0.8872,37.2314,336.0595,-109.2529,-3.0000,-10.0000,19.0000,0,1,488,1219,413,0
41268296,2417,0.2388,-0.0156,0.8677,33.3252,333.1299,-106.6894,-3.0000,-10.0000,19.0000,0,1,478,1267,396,0
41273288,2418,0.2646,-0.0620,0.8530,27.8320,329.1015,-102.5391,-3.0000,-10.0000,19.0000,0,1,489,1225,396,0
41278286,2419,0.2720,-0.1006,0.8574,21.0571,324.2798,-97.2290,-3.0000,-10.0000,19.0000,0,1,508,1232,397,0
41283293,2420,0.2759,-0.1279,0.8965,15.1367,317.3828,-90.2710,-3.0000,-10.0000,19.0000,0,1,493,1205,396,0
41288290,2421,0.2979,-0.1484,0.9702,9.3384,310.1196,-82.2754,-3.0000,-10.0000,19.0000,0,1,508,1233,395,0
41293294,2422,0.3423,-0.1655,1.0693,3.3569,304.9316,-73.5474,-3.0000,-10.0000,19.0000,0,1,477,1196,423,0
41298293,2423,0.3916,-0.1802,1.1777,-2.1973,301.6968,-64.2700,-3.0000,-10.0000,19.0000,0,1,479,1195,418,0
41303293,2424,0.4331,-0.1948,1.2803,-7.2632,300.1709,-54.4434,-3.0000,-10.0000,19.0000,0,1,464,1188,423,0
41308295,2425,0.4673,-0.2114,1.3677,-11.9019,300.1709,-44.0674,-3.0000,-10.0000,19.0000,0,1,467,1192,409,0
41313286,2426,0.4956,-0.2319,1.4390,-15.6860,301.6968,-32.8979,22.0000,-17.0000,-13.0000,1,1,467,1204,423,0
41318289,2427,0.5146,-0.2524,1.4927,-18.3716,304.0161,-21.3623,22.0000,-17.0000,-13.0000,0,1,476,1256,787,0
41323294,2428,0.5200,-0.2671,1.5308,-20.2026,306.3965,-9.2163,22.0000,-17.0000,-13.0000,0,1,480,1245,421,0
41328289,2429,0.5049,-0.2720,1.5679,-21.4233,308.2886,2.9907,22.0000,-17.0000,-13.0000,0,1,463,1221,433,0
41333290,2430,0.4849,-0.2588,1.6201,-21.6675,308.4717,14.8315,22.0000,-17.0000,-13.0000,0,1,463,1153,412,0
41338311,2431,0.4966,-0.2275,1.6929,-21.5454,308.7158,26.3062,22.0000,-17.0000,-13.0000,0,1,463,1255,397,0
41343286,2432,0.5435,-0.1851,1.7690,-21.2402,312.3779,36.3159,22.0000,-17.0000,-13.0000,0,1,463,1248,395,0
41348294,2433,0.5918,-0.1309,1.8223,-19.8975,318.4204,43.9453,22.0000,-17.0000,-13.0000,0,1,490,1245,412,0
41353286,2434,0.6157,-0.0645,1.8403,-18.0054,324.4018,49.4385,22.0000,-17.0000,-13.0000,0,1,487,1239,398,0
41358295,2435,0.6177,0.0083,1.8306,-16.6016,329.1015,52.6733,22.0000,-17.0000,-13.0000,0,1,466,1240,396,0
41363290,2436,0.6157,0.0732,1.8105,-15.7471,331.9702,53.8330,22.0000,-17.0000,-13.0000,0,1,491,1230,396,0
41368288,2437,0.6230,0.1240,1.7979,-15.1367,333.4350,53.2837,22.0000,-17.0000,-13.0000,0,1,483,1260,396,0
41373312,2438,0.6440,0.1611,1.8003,-14.4653,334.2895,51.1475,22.0000,-17.0000,-13.0000,0,1,485,1274,396,0
41378288,2439,0.6797,0.1855,1.8105,-13.4888,335.3271,47.6074,22.0000,-17.0000,-13.0000,0,1,470,1334,397,0
41383295,2440,0.7197,0.1934,1.8179,-12.0850,336.2426,43.1519,22.0000,-17.0000,-13.0000,0,1,482,1266,397,0
41388294,2441,0.7539,0.1851,1.8115,-10.1929,336.6699,37.9639,22.0000,-17.0000,-13.0000,0,1,499,1271,396,0
41393293,2442,0.7827,0.1680,1.7939,-7.8735,336.1816,32.4097,22.0000,-17.0000,-13.0000,0,1,464,1244,422,0
41398292,2443,0.8091,0.1494,1.7744,-5.7373,334.5947,26.9165,22.0000,-17.0000,-13.0000,0,1,466,1238,398,0
41403286,2444,0.8335,0.1343,1.7612,-4.5166,332.0312,21.3623,22.0000,-17.0000,-13.0000,0,1,470,1242,423,0
41408288,2445,0.8594,0.1230,1.7607,-4.6997,328.5522,15.6860,22.0000,-17.0000,-13.0000,0,1,464,1271,397,0
41413286,2446,0.8906,0.1147,1.7808,-6.8970,324.0966,9.8267,-6.0000,-18.0000,-29.0000,1,1,465,1243,422,0
41418288,2447,0.9331,0.1050,1.8188,-10.6201,319.1528,4.4556,-6.0000,-18.0000,-29.0000,0,1,472,1215,767,0
41423288,2448,0.9897,0.0879,1.8608,-15.6250,314.9414,-0.4272,-6.0000,-18.0000,-29.0000,0,1,480,1211,422,0
41428286,2449,1.0518,0.0610,1.8892,-21.5454,311.6455,-4.8218,-6.0000,-18.0000,-29.0000,0,1,463,1207,412,0
41433289,2450,1.1060,0.0190,1.8926,-26.9775,308.8379,-8.5449,-6.0000,-18.0000,-29.0000,0,1,463,1139,398,0
41438288,2451,1.1509,-0.0332,1.8745,-31.1890,304.8096,-11.2915,-6.0000,-18.0000,-29.0000,0,1,463,1159,412,0
41443288,2452,1.2002,-0.0864,1.8428,-34.2407,299.1333,-12.6343,-6.0000,-18.0000,-29.0000,0,1,463,1225,395,0
41448294,2453,1.2710,-0.1348,1.8003,-36.3770,293.0298,-12.8784,-6.0000,-18.0000,-29.0000,0,1,463,1218,400,0
41453287,2454,1.3584,-0.1772,1.7388,-36.8652,287.7197,-12.6953,-6.0000,-18.0000,-29.0000,0,1,464,1215,398,0
41458289,2455,1.4429,-0.2119,1.6445,-35.9497,282.8369,-12.5732,-6.0000,-18.0000,-29.0000,0,1,491,1256,405,0
41463291,2456,1.5059,-0.2324,1.5181,-33.8135,276.5503,-12.6953,-6.0000,-18.0000,-29.0000,0,1,476,1222,396,0
41468287,2457,1.5562,-0.2314,1.3701,-31.1279,267.8223,-12.8784,-6.0000,-18.0000,-29.0000,0,1,483,1207,408,0
41473291,2458,1.6113,-0.2104,1.2056,-29.0527,257.5684,-13.8550,-6.0000,-18.0000,-29.0000,0,1,477,1251,397,0
41478286,2459,1.6616,-0.1685,1.0264,-28.3203,246.2158,-15.7471,-6.0000,-18.0000,-29.0000,0,1,474,1236,396,0
41483294,2460,1.6968,-0.1050,0.8418,-29.6020,232.1777,-18.6157,-6.0000,-18.0000,-29.0000,0,1,489,1243,397,0
41488291,2461,1.7329,-0.0371,0.6680,-33.7524,216.1255,-22.0337,-6.0000,-18.0000,-29.0000,0,1,490,1241,396,0
41493294,2462,1.7700,-0.0005,0.5098,-39.4287,199.4018,-25.0244,-6.0000,-18.0000,-29.0000,0,1,507,1199,395,0
41498293,2463,1.8013,-0.0059,0.3638,-43.3960,180.6030,-27.2217,-6.0000,-18.0000,-29.0000,0,1,464,1243,423,0
41503288,2464,1.8359,-0.0405,0.2324,-44.6777,159.7290,-27.8320,-6.0000,-18.0000,-29.0000,0,1,465,1218,416,0
41508295,2465,1.8784,-0.0938,0.1255,-42.7856,137.2681,-26.9775,-6.0000,-18.0000,-29.0000,0,1,471,1233,425,0
41513293,2466,1.9316,-0.1577,0.0498,-37.7197,113.8916,-24.1699,-4.0000,-8.0000,-12.0000,1,1,468,1283,397,0
41518288,2467,1.9927,-0.2158,0.0068,-29.7852,90.3320,-19.5923,-4.0000,-8.0000,-12.0000,0,1,471,1305,792,0
41523288,2468,2.0464,-0.2495,-0.0078,-20.5688,67.2607,-13.3667,-4.0000,-8.0000,-12.0000,0,1,480,1234,398,0
41528287,2469,2.0825,-0.2593,-0.0010,-11.3525,44.5557,-6.5308,-4.0000,-8.0000,-12.0000,0,1,480,1211,422,0
41533288,2470,2.1025,-0.2583,0.0249,-1.7700,22.5830,0.4272,-4.0000,-8.0000,-12.0000,0,1,462,1192,412,0
41538289,2471,2.1045,-0.2593,0.0659,8.1177,2.0752,6.7749,-4.0000,-8.0000,-12.0000,0,1,463,1081,426,0
41543288,2472,2.0815,-0.2632,0.1206,17.7002,-17.9443,12.4512,-4.0000,-8.0000,-12.0000,0,1,463,1161,412,0
41548319,2473,2.0410,-0.2646,0.1934,26.2451,-37.5977,17.7002,-4.0000,-8.0000,-12.0000,0,1,463,1200,396,0
41553286,2474,1.9956,-0.2646,0.2817,32.9590,-55.6030,22.5830,-4.0000,-8.0000,-12.0000,0,1,463,1202,396,0
