t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
114428290,16765,-0.0488,0.0083,1.0791,30.8838,-1.4038,3.9673,-42.0000,-23.0000,-45.0000,0,1,463,1201,441,284
114433290,16766,-0.0396,0.0459,1.0903,29.2969,-2.0142,4.3335,-42.0000,-23.0000,-45.0000,0,1,463,1210,430,284
114438288,16767,-0.0337,0.1074,1.1104,26.1841,-2.0142,4.3945,-42.0000,-23.0000,-45.0000,0,1,463,1195,397,284
114443289,16768,-0.0483,0.1562,1.1045,21.6064,-1.8311,3.7842,-40.0000,-23.0000,-47.0000,1,1,462,1197,425,284
114448292,16769,-0.0757,0.1553,1.0684,16.1743,-3.3569,3.1738,-40.0000,-23.0000,-47.0000,0,1,463,1236,775,284
114453289,16770,-0.0938,0.1035,1.0308,12.2070,-6.0425,2.6245,-40.0000,-23.0000,-47.0000,0,1,462,1287,424,284
114458293,16771,-0.0908,0.0337,1.0171,10.3149,-8.3618,2.1973,-40.0000,-23.0000,-47.0000,0,1,462,1239,396,284
114463290,16772,-0.0693,-0.0190,1.0239,10.1929,-10.4980,1.8921,-40.0000,-23.0000,-47.0000,0,1,480,1104,411,284
114468294,16773,-0.0469,-0.0283,1.0415,11.3525,-11.5356,1.4038,-40.0000,-23.0000,-47.0000,0,1,477,1147,397,284
114473320,16774,-0.0361,-0.0034,1.0630,11.5967,-12.3901,0.7935,-40.0000,-23.0000,-47.0000,0,1,464,1232,396,284
114478294,16775,-0.0293,0.0107,1.0752,10.8032,-12.8784,0.3662,-40.0000,-23.0000,-47.0000,0,1,465,1225,397,284
114483286,16776,-0.0244,-0.0063,1.0679,10.9253,-12.1460,-0.3052,-40.0000,-23.0000,-47.0000,0,1,481,1253,396,284
114488294,16777,-0.0278,-0.0312,1.0498,11.9629,-11.9629,-0.4883,-40.0000,-23.0000,-47.0000,0,1,495,1220,396,284
114493289,16778,-0.0337,-0.0278,1.0356,13.0005,-12.3901,-0.5493,-40.0000,-23.0000,-47.0000,0,1,468,1253,396,284
114498286,16779,-0.0356,0.0005,1.0322,13.1226,-12.3901,-0.7935,-40.0000,-23.0000,-47.0000,0,1,479,1225,396,284
114503291,16780,-0.0366,0.0269,1.0376,12.3901,-12.0239,-1.1597,-40.0000,-23.0000,-47.0000,0,1,482,1219,396,284
114508291,16781,-0.0376,0.0337,1.0400,11.2305,-12.3901,-1.4648,-40.0000,-23.0000,-47.0000,0,1,502,1225,395,284
114513294,16782,-0.0381,0.0225,1.0327,10.8643,-12.6953,-1.8311,-40.0000,-23.0000,-47.0000,0,1,488,1224,412,284
114518292,16783,-0.0366,0.0112,1.0259,10.9253,-13.0005,-2.0752,-40.0000,-23.0000,-47.0000,0,1,473,1222,397,284
114523291,16784,-0.0312,0.0107,1.0244,10.8643,-13.0005,-2.1973,-40.0000,-23.0000,-47.0000,0,1,490,1218,413,284
114528290,16785,-0.0244,0.0225,1.0278,10.3760,-12.4512,-2.3193,-40.0000,-23.0000,-47.0000,0,1,463,1245,423,284
114533287,16786,-0.0190,0.0356,1.0342,8.9722,-11.8408,-2.5024,-40.0000,-23.0000,-47.0000,0,1,463,1227,438,284
114538286,16787,-0.0186,0.0356,1.0352,7.7515,-10.9253,-2.5635,-40.0000,-23.0000,-47.0000,0,1,463,1211,419,284
114543290,16788,-0.0205,0.0215,1.0264,7.2021,-10.5591,-2.5024,-42.0000,-22.0000,-45.0000,1,1,463,1204,412,284
114548289,16789,-0.0210,-0.0005,1.0151,7.5073,-9.7656,-2.5024,-42.0000,-22.0000,-45.0000,0,1,463,1201,788,284
114553294,16790,-0.0229,-0.0103,1.0137,8.4229,-9.3384,-2.5024,-42.0000,-22.0000,-45.0000,0,1,463,1228,398,284
114558287,16791,-0.0234,-0.0029,1.0200,9.1553,-9.1553,-2.6855,-42.0000,-22.0000,-45.0000,0,1,462,1246,425,284
114563294,16792,-0.0254,0.0063,1.0215,9.5825,-8.9111,-2.6855,-42.0000,-22.0000,-45.0000,0,1,463,1194,423,284
114568293,16793,-0.0283,0.0112,1.0205,10.0098,-9.0332,-2.6855,-42.0000,-22.0000,-45.0000,0,1,480,1090,397,284
114573287,16794,-0.0239,0.0132,1.0239,10.3760,-9.2773,-2.8076,-42.0000,-22.0000,-45.0000,0,1,463,1151,396,284
114578297,16795,-0.0205,0.0127,1.0259,10.9253,-8.9111,-3.0518,-42.0000,-22.0000,-45.0000,0,1,480,1208,397,284
114583287,16796,-0.0186,0.0146,1.0283,11.3525,-8.7891,-3.2959,-42.0000,-22.0000,-45.0000,0,1,465,1203,396,284
114588288,16797,-0.0112,0.0200,1.0342,11.5356,-8.3618,-3.2349,-42.0000,-22.0000,-45.0000,0,1,506,1208,397,284
114593289,16798,-0.0029,0.0254,1.0376,11.5967,-7.4463,-3.5400,-42.0000,-22.0000,-45.0000,0,1,489,1210,397,284
114598293,16799,0.0005,0.0264,1.0352,11.5356,-6.4087,-3.7231,-42.0000,-22.0000,-45.0000,0,1,492,1199,396,284
114603294,16800,-0.0024,0.0234,1.0312,11.6577,-5.4321,-3.7231,-42.0000,-22.0000,-45.0000,0,1,463,1197,397,284
114608287,16801,-0.0088,0.0254,1.0312,12.0239,-4.8828,-3.9673,-42.0000,-22.0000,-45.0000,0,1,487,1241,397,284
114613291,16802,-0.0083,0.0249,1.0342,12.3901,-4.5776,-4.2114,-42.0000,-22.0000,-45.0000,0,1,487,1233,397,284
114618294,16803,-0.0039,0.0190,1.0347,13.1226,-3.9062,-4.6387,-42.0000,-22.0000,-45.0000,0,1,492,1210,395,284
114623294,16804,-0.0073,0.0166,1.0317,14.2212,-3.4180,-5.0049,-42.0000,-22.0000,-45.0000,0,1,479,1202,412,284
114628287,16805,-0.0146,0.0200,1.0278,14.7705,-3.5400,-5.4321,-42.0000,-22.0000,-45.0000,0,1,487,1203,398,284
114633286,16806,-0.0210,0.0210,1.0220,15.3198,-3.6011,-6.1646,-42.0000,-22.0000,-45.0000,0,1,487,1211,412,284
114638294,16807,-0.0249,0.0166,1.0171,16.3574,-4.1504,-6.6528,-42.0000,-22.0000,-45.0000,0,1,463,1198,395,284
114643287,16808,-0.0122,0.0195,1.0425,17.1509,-5.0049,-7.3242,-41.0000,-24.0000,-44.0000,1,1,463,1200,414,284
114648287,16809,0.0239,0.0508,1.0938,16.2354,-4.8218,-7.5073,-41.0000,-24.0000,-44.0000,0,1,463,1212,796,284
114653293,16810,0.0479,0.1045,1.1216,13.3057,-2.0752,-7.2021,-41.0000,-24.0000,-44.0000,0,1,463,1271,412,284
114658290,16811,0.0303,0.1187,1.0996,8.8501,-1.7700,-5.9814,-41.0000,-24.0000,-44.0000,0,1,463,1205,423,284
114663289,16812,-0.0010,0.0840,1.0576,7.4463,-3.1738,-5.4321,-41.0000,-24.0000,-44.0000,0,1,463,1123,440,284
114668293,16813,-0.0176,0.0581,1.0317,7.9346,-4.0894,-5.1270,-41.0000,-24.0000,-44.0000,0,1,463,1281,410,284
114673290,16814,-0.0166,0.0547,1.0239,7.1411,-4.3335,-4.8218,-41.0000,-24.0000,-44.0000,0,1,463,1214,422,284
114678286,16815,-0.0068,0.0601,1.0278,6.1035,-4.6387,-4.3335,-41.0000,-24.0000,-44.0000,0,1,479,1115,398,284
114683290,16816,0.0034,0.0649,1.0347,5.5542,-4.4556,-3.7842,-41.0000,-24.0000,-44.0000,0,1,464,1226,396,284
114688312,16817,0.0068,0.0664,1.0371,4.7607,-4.1504,-3.2959,-41.0000,-24.0000,-44.0000,0,1,480,1211,397,284
114693293,16818,0.0005,0.0630,1.0342,4.1504,-4.0283,-2.6245,-41.0000,-24.0000,-44.0000,0,1,463,1206,396,284
114698286,16819,-0.0107,0.0576,1.0269,3.8452,-4.2725,-2.1973,-41.0000,-24.0000,-44.0000,0,1,491,1217,396,284
114703290,16820,-0.0200,0.0532,1.0210,3.7231,-5.1270,-1.9531,-41.0000,-24.0000,-44.0000,0,1,480,1257,397,284
114708295,16821,-0.0229,0.0508,1.0195,3.7231,-6.2256,-1.8921,-41.0000,-24.0000,-44.0000,0,1,505,1207,396,284
114713291,16822,-0.0200,0.0479,1.0215,3.7842,-6.7749,-1.8311,-41.0000,-24.0000,-44.0000,0,1,481,1204,396,284
114718293,16823,-0.0181,0.0435,1.0229,4.0283,-7.2632,-1.7700,-41.0000,-24.0000,-44.0000,0,1,488,1200,396,284
114723295,16824,-0.0195,0.0405,1.0225,4.5166,-8.1787,-1.9531,-41.0000,-24.0000,-44.0000,0,1,490,1202,395,284
114728295,16825,-0.0239,0.0391,1.0210,4.8218,-8.9722,-2.3193,-41.0000,-24.0000,-44.0000,0,1,479,1211,395,284
114733286,16826,-0.0288,0.0396,1.0190,5.2490,-10.3760,-2.6245,-41.0000,-24.0000,-44.0000,0,1,477,1200,398,284
114738292,16827,-0.0278,0.0405,1.0190,5.8594,-11.7187,-2.7466,-41.0000,-24.0000,-44.0000,0,1,490,1227,410,284
114743287,16828,-0.0225,0.0425,1.0190,6.2866,-12.7563,-2.9907,-41.0000,-25.0000,-44.0000,1,1,490,1225,411,284
114748290,16829,-0.0161,0.0449,1.0195,6.6528,-13.4277,-3.2349,-41.0000,-25.0000,-44.0000,0,1,463,1212,799,284
114753288,16830,-0.0132,0.0474,1.0195,6.7139,-14.0991,-3.2349,-41.0000,-25.0000,-44.0000,0,1,463,1218,402,284
114758289,16831,-0.0146,0.0493,1.0190,6.6528,-14.8315,-3.3569,-41.0000,-25.0000,-44.0000,0,1,463,1236,424,284
114763287,16832,-0.0171,0.0503,1.0161,6.4697,-15.7471,-3.0518,-41.0000,-25.0000,-44.0000,0,1,463,1210,409,284
114768290,16833,-0.0151,0.0493,1.0117,6.3477,-16.4185,-2.9297,-41.0000,-25.0000,-44.0000,0,1,462,1116,422,284
114773288,16834,-0.0098,0.0503,1.0093,6.1646,-17.2729,-2.8687,-41.0000,-25.0000,-44.0000,0,1,463,1249,398,284
114778302,16835,-0.0034,0.0552,1.0122,5.5542,-17.7612,-2.5024,-41.0000,-25.0000,-44.0000,0,1,463,1201,425,284
114783290,16836,0.0039,0.0601,1.0166,4.7607,-18.1885,-2.2583,-41.0000,-25.0000,-44.0000,0,1,462,1211,396,284
114788292,16837,0.0107,0.0620,1.0176,3.9062,-18.1885,-2.0142,-41.0000,-25.0000,-44.0000,0,1,480,1214,419,284
114793287,16838,0.0146,0.0620,1.0181,2.9907,-18.0054,-1.5259,-41.0000,-25.0000,-44.0000,0,1,464,1140,396,284
114798292,16839,0.0146,0.0610,1.0171,2.3193,-17.8223,-1.4648,-41.0000,-25.0000,-44.0000,0,1,481,1222,396,284
114803290,16840,0.0137,0.0601,1.0156,1.7090,-17.7612,-1.4038,-41.0000,-25.0000,-44.0000,0,1,471,1204,397,284
114808290,16841,0.0161,0.0596,1.0176,1.0986,-17.8223,-1.3428,-41.0000,-25.0000,-44.0000,0,1,499,1215,396,284
114813288,16842,0.0200,0.0596,1.0195,0.8545,-17.5781,-1.4648,-41.0000,-25.0000,-44.0000,0,1,479,1198,396,284
114818289,16843,0.0210,0.0610,1.0195,0.4883,-17.3950,-1.3428,-41.0000,-25.0000,-44.0000,0,1,507,1200,396,284
114823286,16844,0.0190,0.0615,1.0186,-0.1221,-17.3950,-1.2207,-41.0000,-25.0000,-44.0000,0,1,506,1196,397,284
114828289,16845,0.0161,0.0605,1.0181,-0.4883,-17.4561,-1.4038,-41.0000,-25.0000,-44.0000,0,1,491,1199,396,284
114833293,16846,0.0078,0.0586,1.0151,-0.5493,-17.6392,-1.6479,-41.0000,-25.0000,-44.0000,0,1,498,1195,395,284
114838290,16847,-0.0024,0.0566,1.0122,-0.7935,-18.4326,-1.7700,-41.0000,-25.0000,-44.0000,0,1,477,1202,395,284
114843289,16848,-0.0049,0.0562,1.0112,-1.1597,-19.2871,-1.8921,-40.0000,-24.0000,-45.0000,1,1,486,1202,396,284
114848289,16849,0.0044,0.0566,1.0122,-1.2207,-20.0195,-2.0142,-40.0000,-24.0000,-45.0000,0,1,467,1184,781,284
114853290,16850,0.0107,0.0610,1.0117,-1.2817,-20.0806,-2.2583,-40.0000,-24.0000,-45.0000,0,1,490,1184,411,284
114858289,16851,0.0068,0.0649,1.0112,-1.8921,-20.6299,-2.3193,-40.0000,-24.0000,-45.0000,0,1,463,1194,426,284
114863286,16852,0.0073,0.0659,1.0146,-2.0142,-21.7895,-2.5024,-40.0000,-24.0000,-45.0000,0,1,463,1194,405,284
114868291,16853,0.0127,0.0649,1.0200,-1.9531,-22.3389,-2.7466,-40.0000,-24.0000,-45.0000,0,1,463,1228,427,284
114873288,16854,0.0161,0.0664,1.0225,-2.2583,-23.0103,-2.8687,-40.0000,-24.0000,-45.0000,0,1,463,1185,396,284
114878286,16855,0.0215,0.0688,1.0249,-2.5024,-23.3765,-3.0518,-40.0000,-24.0000,-45.0000,0,1,463,1186,424,284
114883288,16856,0.0356,0.0659,1.0327,-2.7466,-23.9258,-3.1128,-40.0000,-24.0000,-45.0000,0,1,463,1253,399,284
114888291,16857,0.0381,0.0615,1.0371,-2.7466,-23.7427,-3.6011,-40.0000,-24.0000,-45.0000,0,1,463,1275,425,284
114893289,16858,0.0259,0.0615,1.0356,-2.8076,-24.9023,-3.6011,-40.0000,-24.0000,-45.0000,0,1,463,1230,397,284
114898288,16859,0.0137,0.0688,1.0327,-3.1128,-26.0620,-3.9673,-40.0000,-24.0000,-45.0000,0,1,480,1093,397,284
114903290,16860,0.0000,0.0776,1.0327,-4.0894,-28.7476,-3.5400,-40.0000,-24.0000,-45.0000,0,1,463,1122,397,284
114908293,16861,-0.0083,0.0815,1.0352,-5.1270,-31.6162,-3.4180,-40.0000,-24.0000,-45.0000,0,1,480,1154,396,284
114913287,16862,0.0005,0.0854,1.0400,-6.0425,-35.0952,-3.4790,-40.0000,-24.0000,-45.0000,0,1,464,1198,397,284
114918292,16863,0.0215,0.0894,1.0454,-7.6294,-37.3535,-4.0283,-40.0000,-24.0000,-45.0000,0,1,494,1181,396,284
114923291,16864,0.0376,0.0874,1.0493,-9.3384,-39.4287,-4.1504,-40.0000,-24.0000,-45.0000,0,1,467,1218,396,284
114928288,16865,0.0337,0.0811,1.0483,-10.7422,-40.4663,-3.9062,-40.0000,-24.0000,-45.0000,0,1,493,1191,397,284
114933290,16866,0.0103,0.0786,1.0449,-12.2070,-43.1519,-3.6011,-40.0000,-24.0000,-45.0000,0,1,497,1211,397,284
114938292,16867,-0.0400,0.0757,1.0405,-14.2822,-47.2412,-4.3945,-40.0000,-24.0000,-45.0000,0,1,500,1209,396,284
114943290,16868,-0.1289,0.0747,1.0352,-15.8081,-55.5420,-5.7373,-39.0000,-23.0000,-46.0000,1,1,494,1221,397,284
114948292,16869,-0.3770,0.1045,1.0142,-20.8130,-87.2192,-9.9487,-39.0000,-23.0000,-46.0000,0,1,475,1176,764,284
114953293,16870,-0.5635,0.1577,1.0083,-25.4517,-112.3657,-12.0239,-39.0000,-23.0000,-46.0000,0,1,475,1245,412,284
114958293,16871,-0.8140,0.1875,1.0215,-33.0811,-147.8882,-12.8784,-39.0000,-23.0000,-46.0000,0,1,479,1273,398,284
114963295,16872,-0.9819,0.1060,1.0952,-39.4897,-200.1953,-10.2539,-39.0000,-23.0000,-46.0000,0,1,490,1251,411,284
114968290,16873,-0.9526,0.0088,1.2236,-37.9028,-255.6152,-4.0894,-39.0000,-23.0000,-46.0000,0,1,490,1260,395,284
114973287,16874,-0.7363,0.0635,1.3521,-37.2925,-305.2368,4.5776,-39.0000,-23.0000,-46.0000,0,1,463,1275,438,284
114978291,16875,-0.5635,0.1396,1.3882,-41.8701,-338.6230,11.9019,-39.0000,-23.0000,-46.0000,0,1,462,1239,424,284
114983294,16876,-0.6182,0.0649,1.3511,-42.3584,-381.5307,24.2310,-39.0000,-23.0000,-46.0000,0,1,463,1269,412,284
114988288,16877,-0.5303,0.0649,1.3872,-31.3110,-432.1289,37.6587,-39.0000,-23.0000,-46.0000,0,1,463,1262,419,284
114993287,16878,-0.1396,0.1836,1.4487,-30.8838,-460.7544,43.2129,-39.0000,-23.0000,-46.0000,0,1,463,1270,398,284
114998293,16879,0.1191,0.3052,1.4429,-44.6777,-465.3930,43.7622,-39.0000,-23.0000,-46.0000,0,1,463,1283,401,284
115003293,16880,-0.1382,0.4683,1.4185,-52.7954,-485.6567,37.0483,-39.0000,-23.0000,-46.0000,0,1,463,1291,423,284
115008287,16881,-0.7085,0.4727,1.5059,-83.6792,-511.2915,29.7852,-39.0000,-23.0000,-46.0000,0,1,479,1275,397,284
115013287,16882,-1.0283,0.3149,1.6401,-100.0976,-562.3779,27.0386,-39.0000,-23.0000,-46.0000,0,1,464,1327,396,284
115018293,16883,-0.9790,0.1504,1.5225,-107.2388,-587.5244,21.6675,-39.0000,-23.0000,-46.0000,0,1,480,1194,396,284
115023289,16884,-0.7690,0.0356,1.1816,-124.6948,-594.2993,24.9023,-39.0000,-23.0000,-46.0000,0,1,465,1216,396,284
115028292,16885,-0.5981,-0.0327,0.8647,-125.4883,-616.4551,18.8599,-39.0000,-23.0000,-46.0000,0,1,507,1219,396,284
115033292,16886,-0.5708,-0.1201,0.6440,-117.3706,-650.5126,9.5215,-39.0000,-23.0000,-46.0000,0,1,478,1263,397,284
115038286,16887,-0.5303,-0.2378,0.4624,-105.6518,-687.7441,-0.0610,-39.0000,-23.0000,-46.0000,0,1,484,1255,396,284
115043293,16888,-0.4165,-0.3345,0.2793,-88.8672,-710.0829,-6.1646,-11.0000,-16.0000,-63.0000,1,1,471,1252,397,284
115048293,16889,-0.3208,-0.3018,0.1519,-74.3408,-736.8163,-10.4370,-11.0000,-16.0000,-63.0000,0,1,491,1253,771,284
115053287,16890,-0.0747,-0.0356,0.2817,-64.3921,-788.4521,-9.7046,-11.0000,-16.0000,-63.0000,0,1,490,1257,397,284
115058289,16891,0.8345,0.3057,1.0386,-67.6270,-812.1337,-9.0942,-11.0000,-16.0000,-63.0000,0,1,501,1237,395,284
115063289,16892,2.7329,0.0737,2.4360,-75.2563,-710.3881,-15.6250,-11.0000,-16.0000,-63.0000,0,1,489,1240,412,284
115068295,16893,4.1006,-0.5986,3.9849,-52.4902,-415.0390,-61.4624,-11.0000,-16.0000,-63.0000,0,1,487,1270,399,284
115073288,16894,3.2188,-0.6812,5.0161,-22.6440,-140.2588,-98.8159,-11.0000,-16.0000,-63.0000,0,1,484,1265,413,284
115078287,16895,1.1748,-0.2549,5.0776,-32.0435,-47.2412,-95.5810,-11.0000,-16.0000,-63.0000,0,1,463,1294,394,284
115083286,16896,-0.1836,-0.0693,4.3838,-39.0625,-1.7700,-95.8252,-11.0000,-16.0000,-63.0000,0,1,462,1260,398,284
115088286,16897,-0.5024,-0.2158,3.4814,-23.0713,57.7393,-97.7783,-11.0000,-16.0000,-63.0000,0,1,463,1233,426,284
115093292,16898,-0.3662,-0.4546,2.7217,-12.8784,114.0747,-95.6421,-11.0000,-16.0000,-63.0000,0,1,463,1296,397,284
115098293,16899,-0.2769,-0.6143,2.1621,-5.0049,159.1187,-89.5996,-11.0000,-16.0000,-63.0000,0,1,463,1267,422,284
115103288,16900,-0.3521,-0.6304,1.7017,5.3711,188.7817,-81.0547,-11.0000,-16.0000,-63.0000,0,1,462,1232,440,284
115108290,16901,-0.4990,-0.5454,1.2744,12.1460,203.1250,-72.0215,-11.0000,-16.0000,-63.0000,0,1,463,1282,408,284
115113287,16902,-0.6221,-0.4380,0.9087,18.7378,205.1391,-64.7583,-11.0000,-16.0000,-63.0000,0,1,463,1306,423,284
115118290,16903,-0.6719,-0.3569,0.6592,24.3530,198.4863,-59.2041,-11.0000,-16.0000,-63.0000,0,1,480,1255,397,284
115123293,16904,-0.6387,-0.3091,0.5459,28.5645,188.9038,-54.5654,-11.0000,-16.0000,-63.0000,0,1,464,1301,396,284
115128305,16905,-0.5474,-0.2837,0.5288,31.4941,180.8472,-50.4761,-11.0000,-16.0000,-63.0000,0,1,481,1181,396,284
115133288,16906,-0.4541,-0.2666,0.5576,32.8979,176.4526,-47.3633,-11.0000,-16.0000,-63.0000,0,1,463,1214,397,284
115138286,16907,-0.3999,-0.2485,0.6084,33.6304,174.2554,-44.6777,-11.0000,-16.0000,-63.0000,0,1,463,1299,397,284
115143293,16908,-0.3716,-0.2314,0.6831,32.8979,172.6074,-42.2363,-11.0000,-16.0000,-63.0000,0,1,468,1282,396,284
115148290,16909,-0.3394,-0.2261,0.7910,30.9448,172.9736,-39.3066,-13.0000,-12.0000,-66.0000,1,1,506,1289,396,284
115153287,16910,-0.2856,-0.2363,0.9307,28.4424,176.3306,-36.0718,-13.0000,-12.0000,-66.0000,0,1,472,1309,778,284
115158295,16911,-0.2056,-0.2607,1.0884,25.7568,183.0444,-32.2266,-13.0000,-12.0000,-66.0000,0,1,475,1259,396,284
115163289,16912,-0.1055,-0.2935,1.2397,24.2310,193.8476,-27.8320,-13.0000,-12.0000,-66.0000,0,1,487,1261,396,284
115168288,16913,-0.0083,-0.3247,1.3560,24.4751,208.8013,-23.5596,-13.0000,-12.0000,-66.0000,0,1,494,1269,395,284
115173292,16914,0.0669,-0.3447,1.4146,26.1841,226.4404,-19.2871,-13.0000,-12.0000,-66.0000,0,1,479,1261,412,284
115178286,16915,0.1079,-0.3491,1.4004,29.6020,244.3848,-15.3198,-13.0000,-12.0000,-66.0000,0,1,486,1261,398,284
115183286,16916,0.1113,-0.3447,1.3198,33.7524,259.9487,-11.7798,-13.0000,-12.0000,-66.0000,0,1,488,1268,412,284
115188289,16917,0.0952,-0.3418,1.2070,37.9639,270.8740,-7.9956,-13.0000,-12.0000,-66.0000,0,1,463,1267,395,284
115193288,16918,0.0806,-0.3389,1.0967,41.7480,278.1982,-3.9673,-13.0000,-12.0000,-66.0000,0,1,463,1238,411,284
115198286,16919,0.0762,-0.3262,1.0068,44.4336,281.8604,0.1221,-13.0000,-12.0000,-66.0000,0,1,462,1238,428,284
115203290,16920,0.0884,-0.3013,0.9429,45.2881,282.4707,3.9062,-13.0000,-12.0000,-66.0000,0,1,463,1233,441,284
115208292,16921,0.1104,-0.2729,0.8984,44.6167,282.1655,7.0190,-13.0000,-12.0000,-66.0000,0,1,462,1226,397,284
115213295,16922,0.1255,-0.2441,0.8696,42.5415,281.1279,9.3384,-13.0000,-12.0000,-66.0000,0,1,463,1237,434,284
115218291,16923,0.1348,-0.2163,0.8638,38.7573,278.0151,11.3525,-13.0000,-12.0000,-66.0000,0,1,463,1268,397,284
115223290,16924,0.1577,-0.1973,0.8848,33.2031,273.9258,13.1226,-13.0000,-12.0000,-66.0000,0,1,463,1280,423,284
115228291,16925,0.2021,-0.1963,0.9302,26.5503,270.1416,14.9536,-13.0000,-12.0000,-66.0000,0,1,479,1264,396,284
115233293,16926,0.2500,-0.2148,0.9897,19.7144,268.0054,17.1509,-13.0000,-12.0000,-66.0000,0,1,464,1267,419,284
115238294,16927,0.2808,-0.2476,1.0571,13.2446,265.9912,19.7754,-13.0000,-12.0000,-66.0000,0,1,481,1132,397,284
115243310,16928,0.3076,-0.2910,1.1357,7.6904,263.5498,23.4985,-13.0000,-12.0000,-66.0000,0,1,463,1210,397,284
115248290,16929,0.3506,-0.3472,1.2261,2.9297,262.5732,28.4424,-41.0000,-4.0000,-57.0000,1,1,469,1283,397,284
115253290,16930,0.4023,-0.4131,1.3164,-0.2441,263.9160,34.4849,-41.0000,-4.0000,-57.0000,0,1,490,1206,790,284
115258290,16931,0.4429,-0.4766,1.3931,-2.0142,266.6016,41.6870,-41.0000,-4.0000,-57.0000,0,1,491,1243,396,284
115263292,16932,0.4736,-0.5293,1.4526,-3.2959,269.1040,50.1099,-41.0000,-4.0000,-57.0000,0,1,468,1213,396,284
115268292,16933,0.5068,-0.5728,1.4961,-4.2114,272.2778,59.7534,-41.0000,-4.0000,-57.0000,0,1,487,1219,397,284
115273294,16934,0.5352,-0.6094,1.5283,-4.4556,276.4893,69.9463,-41.0000,-4.0000,-57.0000,0,1,472,1256,397,284
115278294,16935,0.5547,-0.6323,1.5527,-3.9673,280.0903,80.8105,-41.0000,-4.0000,-57.0000,0,1,495,1213,394,284
115283287,16936,0.5757,-0.6455,1.5669,-3.2959,283.6304,91.6748,-41.0000,-4.0000,-57.0000,0,1,483,1219,395,284
115288286,16937,0.5957,-0.6528,1.5688,-2.0142,287.8418,102.2949,-41.0000,-4.0000,-57.0000,0,1,476,1218,398,284
115293293,16938,0.6006,-0.6494,1.5605,-0.1221,291.8701,112.3657,-41.0000,-4.0000,-57.0000,0,1,479,1228,412,284
115298295,16939,0.5869,-0.6313,1.5532,1.5869,294.1284,121.7651,-41.0000,-4.0000,-57.0000,0,1,490,1223,411,284
115303294,16940,0.5713,-0.5996,1.5625,3.3569,294.4336,130.0049,-41.0000,-4.0000,-57.0000,0,1,463,1265,404,284
115308287,16941,0.5786,-0.5586,1.5977,4.7607,294.2505,136.9019,-41.0000,-4.0000,-57.0000,0,1,463,1215,399,284
115313289,16942,0.6118,-0.5122,1.6504,5.4932,295.5933,142.0898,-41.0000,-4.0000,-57.0000,0,1,463,1215,437,284
115318290,16943,0.6548,-0.4609,1.7085,5.8594,298.3398,145.0806,-41.0000,-4.0000,-57.0000,0,1,463,1209,396,284
115323291,16944,0.6958,-0.4053,1.7617,6.2256,301.6968,145.7520,-41.0000,-4.0000,-57.0000,0,1,463,1202,429,284
115328292,16945,0.7388,-0.3540,1.8018,6.6528,304.9316,144.5312,-41.0000,-4.0000,-57.0000,0,1,462,1261,399,284
115333286,16946,0.7832,-0.3179,1.8237,7.4463,308.1055,141.1743,-41.0000,-4.0000,-57.0000,0,1,462,1300,418,284
115338288,16947,0.8257,-0.3047,1.8271,8.5449,310.9131,136.0474,-41.0000,-4.0000,-57.0000,0,1,463,1228,423,284
115343294,16948,0.8652,-0.3174,1.8154,9.4604,312.8052,130.1270,-41.0000,-4.0000,-57.0000,0,1,465,1110,420,284
115348290,16949,0.9058,-0.3579,1.7910,10.2539,313.7207,124.5727,-50.0000,-10.0000,-11.0000,1,1,475,1141,397,284
115353318,16950,0.9385,-0.4155,1.7490,10.4980,314.0869,119.6289,-50.0000,-10.0000,-11.0000,0,1,464,1238,796,284
115358287,16951,0.9546,-0.4727,1.6929,9.8877,312.9272,115.6616,-50.0000,-10.0000,-11.0000,0,1,464,1276,397,284
115363290,16952,0.9663,-0.5176,1.6343,7.8735,309.4482,112.7930,-50.0000,-10.0000,-11.0000,0,1,467,1242,396,284
115368288,16953,0.9858,-0.5449,1.5791,3.6621,305.2368,111.2060,-50.0000,-10.0000,-11.0000,0,1,484,1220,396,284
115373287,16954,1.0059,-0.5601,1.5244,-2.9907,300.7202,111.3281,-50.0000,-10.0000,-11.0000,0,1,509,1253,396,284
115378290,16955,1.0181,-0.5674,1.4668,-11.1694,294.7388,112.7319,-50.0000,-10.0000,-11.0000,0,1,471,1210,397,284
115383286,16956,1.0190,-0.5698,1.4053,-19.4702,286.8652,115.1123,-50.0000,-10.0000,-11.0000,0,1,485,1235,397,284
115388289,16957,1.0112,-0.5664,1.3511,-27.3437,277.1606,118.2251,-50.0000,-10.0000,-11.0000,0,1,501,1228,395,284
115393294,16958,1.0005,-0.5591,1.3218,-34.5459,265.8691,122.0703,-50.0000,-10.0000,-11.0000,0,1,488,1236,395,284
115398286,16959,0.9980,-0.5547,1.3281,-41.1987,253.5400,127.0142,-50.0000,-10.0000,-11.0000,0,1,491,1220,412,284
115403290,16960,1.0103,-0.5605,1.3657,-46.6309,241.6992,132.8125,-50.0000,-10.0000,-11.0000,0,1,474,1240,412,284
115408287,16961,1.0298,-0.5781,1.4189,-50.4150,231.6894,139.5874,-50.0000,-10.0000,-11.0000,0,1,490,1234,413,284
